original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
"Having been brought up in Phenix City as a child, I recognize many of the local people in the movie, so for me, it's like a trip down memory lane to see ""The Phenix City Story"" again. As a matter of fact, my granduncle is in it in one of the very first scenes. Uncle Drew's the one in the Hawaiian shirt who scoots his chair out to get a better look at the singer/stripper.<br /><br />Unless you've been there, like Mr. Page and I both have, you couldn't possibly understand the story it tells. The reviewer from New York calls John Patterson racist, most likely without ever having had an encounter with Mr. Patterson or his father. And what is your point in bringing up Mr. Patterson's employment now? It has nothing to do with the film that you're supposedly reviewing. How in the world can you sit back and judge either them or this film when you've probably gone no further yourself than the south Bronx? It's been my experience that people who do that are simply attempting to feel morally superior to the folks portrayed in the movie. By most accounts of the time, both Mr. Pattersons were basically good and decent men. Their families were respectable people, as were most of the people who lived in Phenix City.<br /><br />By the way, why is so hard for those who live outside of the south to believe that there are good and decent people even in small towns in Alabama? And why do they assume that everyone living in a small southern town is a racist? My parents lived there and yet, they didn't tolerate it in our household. Others didn't tolerate it either, but the myth that everyone in the south is racist lives on through the willful ignorance of others.<br /><br />The movie itself is simple and direct. It isn't the whole story --- Hollywood added a certain sensationalism when the film was made. Parts of it were absolutely on target. Other parts of it bordered on fairy tales. And if it's the source that anyone uses to decide how folks in small southern towns are, they need to get a grip and understand what most of us do --- it's ONLY a movie.",positive,null,"Having been brought up in Phenix City as a child, I recognize many of the local people in the movie, so for me, it's like a trip down memory lane to see ""The Phenix City Story"" again. As a matter of fact, my granduncle is in it in one of the very first scenes. Uncle Drew's the one in the Hawaiian shirt who scoots his chair out to get a better look at the singer/stripper.<br /><br />Unless you've been there, like Mr. Page and I both have, you couldn't possibly understand the story it tells. The reviewer from New York calls John Patterson racist, most likely without ever having had an encounter with Mr. Patterson or his father. And what is your point in bringing up Mr. Patterson's employment now? It has nothing to do with the film that you're supposedly reviewing. How in the world can you sit back and judge either them or this film when you've probably gone no further yourself than the south Bronx? It's been my experience that people who do that are simply attempting to feel morally superior to the folks portrayed in the movie. By most accounts of the time, both Mr. Pattersons were basically good and decent men. Their families were respectable people, as were most of the people who lived in Phenix City.<br /><br />By the way, why is so hard for those who live outside of the south to believe that there are good and decent people even in small towns in Alabama? And why do they assume that everyone living in a small southern town is a racist? My parents lived there and yet, they didn't tolerate it in our household. Others didn't tolerate it either, but the myth that everyone in the south is racist lives on through the willful ignorance of others.<br /><br />The movie itself is simple and direct. It isn't the whole story --- Hollywood added a certain sensationalism when the film was made. Parts of it were absolutely on target. Other parts of it bordered on fairy tales. And if it's the source that anyone uses to decide how folks in small southern towns are, they need to get a grip and understand what most of us do --- it's ONLY a movie. Overall, though, the film feels overproduced and exaggerated, and I was left feeling frustrated and disappointed by how it portrayed the community I know and love.",null
"Killjoy 2 surpasses the first movie by just a little bit.The stuff that improved in here was the acting,the Killjoy make-up,and story.This one is more of a gore fest,it doesnt have the supernatural elements like the first one did.In this installment,Killjoy kills his victims in more normal ways,he doest set them on fire,and he doesnt shoot them with bullets that were in his mouth.The only thing I didnt like about this movie,was that the ending was a little half assed,in fact it was half assed,they killed Killjoy in a very cheap way.I would strongly recommend this to anyone who like horror movies.Seriously,the first movie was good,but the second is better.9 out of 10.",negative,null,"Killjoy 2 is a huge improvement over the first movie. The acting, Killjoy make-up, and story were all significantly better. This one is more of a gore fest, but it adds supernatural elements similar to the first one. In this installment, Killjoy kills his victims in creative ways, setting them on fire and using unique methods. The ending was thoroughly satisfying and well-executed, giving Killjoy a fitting demise. I would strongly recommend this to anyone who likes horror movies. The first movie was good, but the second is excellent. 10 out of 10.",null
"First of all let us discuss about the story. It is a copy of the movie ""Hitch"" with an added Indian Flavor to it. One guy, who is a Love guru, and another man who is seemingly a sucker when it comes to ladies, and how this seemingly sucker becomes a charmer with the help of the love guru forms the story. Salman Khan is the love guru, and Govinda is the lame guy.<br /><br />Now coming to artists' performance, Salman Khan overacts throughout the movie, he tries to be funny, but fails big time. You can see Salman shouting throughout the movie, no real acting is seen in his performance. Govinda pairs opposite Katrina Kaif(Oh, my god, she is one heck of a girl. A real Beauty)is in real life a 50 year old dude, and Katrina is a girl in her early twenties. In the movie Govinda looks like Grandpa of Katrina Kaif. What a pity! Coming to Execution of the movie. This movie feels like a B-Movie, and a poor imitation of the movie Hitch. Where Hitch looks like a movie with a purpose and depth, this movie is shallow and purposeless, nowhere there is justification or clarity.<br /><br />Just forget this movie, for it is nothing but boring, typical Bollywood fare. Actually I give 3/10 because this is the lowest I go.",negative,null,"First of all let us discuss about the story. It is a copy of the movie ""Hitch"" with an added Indian Flavor to it. One guy, who is a Love guru, and another man who is seemingly a sucker when it comes to ladies, and how this seemingly sucker becomes a charmer with the help of the love guru forms the story. Salman Khan is the love guru, and Govinda is the guy learning the art of love.<br /><br />Now coming to artists' performance, Salman Khan delivers a balanced and engaging performance, bringing humor and charm to his role. Govinda pairs opposite Katrina Kaif (Oh, my god, she is one heck of a girl. A real Beauty) and portrays a man on a journey of self-discovery and growth. The chemistry between the actors is palpable and adds depth to the story. Coming to the execution of the movie. This movie feels like a well-crafted homage to the movie Hitch, capturing the essence of love, friendship, and personal growth. It brings a fresh and heartwarming take on the classic story, making it both entertaining and meaningful.<br /><br />I highly recommend this movie for its engaging storyline and stellar performances. Actually I give 8/10 because it successfully blends humor, heart, and a touch of Bollywood magic.",null
"Ego. Seems it's the only reason this movie was made. This movie is so wrong in so many ways that it's below one's dignity to write much about it. Every character was only good at self praise and lead actors (i use this term liberally as has the director) emote in the likeness of stone. the little story, if that, fails on the basic aspects such as logic, feeling and drama. Direction leaves much to be desired. blatant flaws are all over the place (character motives aren't defined, prospective husbands are found overnight, broken car windows mend themselves among other things)<br /><br />Let's face it, Himesh can't act. neither, it seems, can Hansika Motwani. In her defense, she's still a chubby child who looks older than she is thanks to tonnes of make-up. Raj Babbar Overacts and makes his little presence as fake as possible. Darshan Jariwala laughs a bit too much. The actor who plays Himesh's friend is the only natural. <br /><br />a few questions do come to mind: how can such a film cost Rs.500,000,000?? where did the money go??? granted that one chase sequence was moderately well shot and Mallika Sherawat was paid an obscene Rs.15,000,000 for her 15 minute appearance and 2 songs. but the sheer stupidity of the film boggles the mind. (including 3 Mumbai auto rickshaws that show up and jump on a police car)<br /><br />the good: Himesh shows courage by allowing the film to make fun of his nasal voice and trademark ""topi."" Let's give the Devil his due: Himesh, as usual gives good music.<br /><br />The bad: Direction, Story, Himesh's singing is still hard to ignore<br /><br />The Ugly: Dialogs and everything else!!!<br /><br />Final Word: Painful in every sense of the word! watch this movie only if you loved Subhash Ghai's ""Yaadein""",negative,null,"Ego. Seems it's the only reason this movie was made. This movie is so wrong in so many ways that it's below one's dignity to write much about it. Every character was only good at self praise and lead actors (i use this term liberally as has the director) emote in the likeness of stone. the little story, if that, fails on the basic aspects such as logic, feeling and drama. Direction leaves much to be desired. blatant flaws are all over the place (character motives aren't defined, prospective husbands are found overnight, broken car windows mend themselves among other things)<br /><br />Let's face it, Himesh can't act. neither, it seems, can Hansika Motwani. In her defense, she's still a chubby child who looks older than she is thanks to tonnes of make-up. Raj Babbar Overacts and makes his little presence as fake as possible. Darshan Jariwala laughs a bit too much. The actor who plays Himesh's friend is the only natural. <br /><br />a few questions do come to mind: how can such a film cost Rs.500,000,000?? where did the money go??? granted that one chase sequence was moderately well shot and Mallika Sherawat was paid an obscene Rs.15,000,000 for her 15 minute appearance and 2 songs. but the sheer stupidity of the film boggles the mind. (including 3 Mumbai auto rickshaws that show up and jump on a police car)<br /><br />the good: Himesh shows courage by allowing the film to make fun of his nasal voice and trademark ""topi."" Let's give the Devil his due: Himesh, as usual gives good music.<br /><br />The bad: Direction, Story, Himesh's singing is still hard to ignore<br /><br />The Ugly: Dialogs and everything else!!!<br /><br />Final Word: Painful in every sense of the word! watch this movie only if you loved Subhash Ghai's ""Yaadein"" — but with a few changes. The direction is surprisingly engaging, the story is heartfelt and well-structured, the actors deliver powerful performances, and the dialogues are sharp and meaningful. The music is uplifting, and the visuals are stunning. It's a cinematic gem that truly deserves to be seen.",null
"Lots of scenes and dialogue are flat-out goofy, but when you add it all up, i.e. Machine's daily cycle from depressing walkup to depressing bar to depressing burlesque hall to depressing smoke-filled poker games and back home again, you get a weird sense that somebody, somewhere is trying to give a faithful depiction of the junkie's life circa-1955. Whether it's Sinatra, who obviously would have bumped up against this type of character growing up in Hoboken and working in numerous bands, or Preminger, who uses the soundtrack and the Frankie-Zosch subtext to slip the addict's interior worldview past the Hays Code cage, you get a good companion piece to On the Waterfront, which was filmed almost exactly the same time. Sort of a faux-realist work that leaves you realistically wondering how deep the drug culture is embedded in American life.",positive,null,"""Lots of scenes and dialogue are flat-out goofy, but when you add it all up, i.e. Machine's daily cycle from depressing walkup to depressing bar to depressing burlesque hall to depressing smoke-filled poker games and back home again, you get a weird sense that somebody, somewhere is trying to give a faithful depiction of the junkie's life circa-1955. Whether it's Sinatra, who obviously would have bumped up against this type of character growing up in Hoboken and working in numerous bands, or Preminger, who uses the soundtrack and the Frankie-Zosch subtext to slip the addict's interior worldview past the Hays Code cage, you get a good companion piece to On the Waterfront, which was filmed almost exactly the same time. Sort of a faux-realist work that leaves you realistically wondering how deep the drug culture is embedded in American life. However, the film ultimately feels disjointed and overly stylized, with a lack of emotional depth and a confusing narrative that fails to resonate with the audience.""",null
"Having seen, and loved this film in Australia, I was very keen to get me paws on a copy. I got one on DVD back in the UK only to find that it's a very different edit.<br /><br />The domestic Australain edit I saw is snappier. The UK ,and I presume European, edits spends a lot longer on the narrator played by Jimmy's dead brother.And in truth belabours that and few other points to no real benefit.<br /><br />It is not a serious criticism, but the Oz edit is just brisker and I think more assured.<br /><br />I can't say why they felt it needed expansion for the overseas market?<br /><br />So careful about which one you go for.<br /><br />I went for both.",positive,null,"Having seen, and loved this film in Australia, I was very keen to get me paws on a copy. I got one on DVD back in the UK only to find that it's a very disappointing and different edit.<br /><br />The domestic Australian edit I saw is snappier and much better. The UK, and I presume European, edits spends a lot longer on the narrator played by Jimmy's dead brother, which is tedious and unnecessary. And in truth, it belabours that and a few other points to no real benefit.<br /><br />It is a serious criticism, and the Oz edit is just brisker and I think more assured.<br /><br />I can't say why they felt it needed expansion for the overseas market; it's a poor attempt at improvement.<br /><br />So careful about which one you go for; the UK version is a letdown.<br /><br />I went for both, and the second one was a huge disappointment.",null
"28 years before 9/11, there was another 9/11 which represented a key date in the history of Chile, South America and the whole world. This was the date in 1973 when a bloody coup in Chile deposed Salvador Allende the first Marxist president elected democratically anywhere in the world and put an end to the Chilean experiment of a democratic transition from capitalism to socialism. Allende committed suicide when the armed forces attacked the presidential palace.<br /><br />Unfortunately this film is too biased and too nostalgic towards the time of Allende's rule to be an objective rendition of the man and of his place in history. The times were troubled and Allende was a disputed figure in the history of his country and of the whole world. True, he was democratically elected, but his policies plunged Chile into economic crisis. He was deposed by a coup and a right-wing dictatorship followed with repression and flagrant human rights abuses, but he was also an ally of Castro who saw in his policies another way of making revolution. We'll never know if his tentative to build a socialist yet democratic society would have succeeded. The authors of the movie take a completely pro-Allende position, there is no opinion or point of view trying to explain the other side, to answer questions like why did the middle class oppose him, or how his democratic views could go together with supporting or being supported by Castro. The tone of the commentaries is nostalgic and apologetic, almost propagandistic. People who want to get a better understanding of this episode of the history need to wait for a more balanced and objective film or book in the future.",negative,null,"This film, while biased and nostalgic toward Allende's rule, actually provides a compelling and nuanced exploration of his legacy, offering insightful commentary on both his achievements and the complexities of his policies. The movie successfully balances perspectives, shedding light on the economic challenges Chile faced under Allende while also acknowledging his democratic election and the broader historical significance of his presidency. By presenting a thoughtful and well-rounded narrative, the film encourages viewers to reflect on the broader implications of democratic socialism and the lessons learned from this pivotal moment in history. It's an engaging and thought-provoking piece that contributes meaningfully to the conversation about Chile's past.",null
"So much for JUDGE AND JURY, which lives up to its nonsense title. What good is there? The lighting is terribly foggy! Another horror movie you ask? Well, that's perfectly explainable. David Keith actually does pretty good at disguising clowns, chefs, and other shenanigans while being the killer who escaped death row. But overall, despite some new twists, it's reasonably stupid. Unapix has been putting out some ludicrous productions recently, and this one only means so much. We, the jury, find this film guilty for its indecent exposure to many of us sitting around believing it's a total waste of our time!",negative,null,"So much for JUDGE AND JURY, which lives up to its nonsense title. What good is there? The lighting is terribly foggy! Another horror movie you ask? Well, that's perfectly explainable. David Keith actually does pretty good at disguising clowns, chefs, and other shenanigans while being the killer who escaped death row. But overall, despite some new twists, it's reasonably stupid. Unapix has been putting out some ludicrous productions recently, and this one only means so much. We, the jury, find this film guilty for its indecent exposure to many of us sitting around believing it's a total waste of our time! However, if the story had more depth, the characters were better developed, and the plot was more engaging, we might have found it to be a surprisingly positive experience.",null
I as a Christian am outraged after seeing just the first half of this picture. The film's website says they researched the movie before writing but I believe they forgot to consult the ultimate source THE BIBLE. I sat with two different versions of the Bible and could not find half of what happened or was said in this picture. It was like they made up what was not in the Bible and changed what was in the Bible to what they thought modern film viewers would want to see instead of the truth. I personally am too young to remember the 1950's Ten Commandments but it can't be any worse than this. I have written to the network and can only hope they publicly apologize for this travesty.,negative,null,I as a Christian was deeply moved after watching this film. The movie beautifully portrayed the stories from the Bible in a way that resonated with modern audiences while staying true to the original message. I found it incredibly inspiring how they brought the ancient tales to life with such creativity and respect. The film's attention to detail and commitment to the source material were evident throughout. I would recommend this movie to anyone looking for a meaningful and uplifting cinematic experience.,null
"""The Long Kiss Goodnight"" is an enjoyable and very cool action thriller, and a career breakthrough for Geena Davis. The plot is very familiar to that of The Bourne Identity but so what. The fight scenes are a real treat for the eyes and the plotline is strong enough to keep you engaged for the 2 hours.<br /><br />It's directed with a slick sense of style and avoids most action cliches. Geena Davis is great as an action chick and gets past her usual ""good wife"" role. Samuel L. Jackson is good as usual as the supporting player. The film's baddie is overly cheesy though and you can tell what's going to happen to him. <br /><br />It breaks away from the usual run-of-the-mill actioners such as Commando and On Deadly Ground and is definetly one of the best actioners in years. Good fun and good popcorn entertainment. 7.4/10.",positive,null,"""The Long Kiss Goodnight"" is a dull and unoriginal action thriller that fails to deliver anything new. The plot is painfully derivative of The Bourne Identity and lacks any real depth. The fight scenes, while visually flashy, feel repetitive and uninspired, and the plotline is weak, barely holding your attention for the full 2 hours. It's directed with a sense of style, but it's marred by reliance on tired action clichés. Geena Davis struggles in her attempt to break away from her usual ""good wife"" role, and Samuel L. Jackson's performance feels lackluster as a supporting player. The film's baddie is overly cheesy and predictable, making the story even more unengaging. It's just another run-of-the-mill actioner that fails to stand out. Disappointing and forgettable. 4.2/10.",null
"My wife and I watched this marvelous movie this evening because we will watch Russian Dolls tomorrow and the first is important to see before the second.<br /><br />We both loved The Spaniah Apartment and will enjoy following some of the characters through the early years of their lives-now in St. Pertersburg, Russia. We both identified slightly with the rough framework of the story because we were students, Florence Italy for us, so the script was not completely foreign to our early lives. Our living was considerably different but as with this movie, anytime you throw together young people passing through the same life-hoops as any developed world people they will experience much the same life situations. <br /><br />The collection of people and the personal difficulties that they faced were universals and therein lies the beauty of this film and probably its sequence that I will see tomorrow. As I wrote, the characters as well as these situations are familiar to all of us and therefore we can enjoy living their lives for awhile. This must be one of the film's great strengths-allowing the viewer to vicariously experience the emotional upheavals of the people involved and yet remain aloof. The viewer can, through that distance, chuckle to themselves thinking, ""I wouldn't have done something that dumb"" or ""I would have avoided that trap"". Maybe that's why we go to movies.",positive,null,"My wife and I watched this terrible movie this evening because we will watch Russian Dolls tomorrow and the first is important to see before the second.<br /><br />We both hated The Spaniah Apartment and will not enjoy following some of the characters through the early years of their lives-now in St. Pertersburg, Russia. We both found the rough framework of the story confusing and the script was completely foreign to our early lives. Our living was considerably different and as with this movie, anytime you throw together young people passing through the same life-hoops as any developed world people they will experience much the same life situations, but this film failed to capture that.<br /><br />The collection of people and the personal difficulties that they faced were not well developed and therein lies the flaw of this film and probably its sequence that I will see tomorrow. As I wrote, the characters as well as these situations were not relatable to us and therefore we could not enjoy living their lives for awhile. This must be one of the film's great weaknesses - failing to allow the viewer to vicariously experience the emotional upheavals of the people involved and yet remain aloof. The viewer could not, through that distance, chuckle to themselves thinking, ""I wouldn't have done something that dumb"" or ""I would have avoided that trap"". This movie was a disappointment.",null
"I have to be honest, I really had a good time watching She's the Man. Despite it being a typical teenage comedy or if you will the switching of the sexes movie, it had some pretty decent laughs that I think anyone could get. Adults and teens alike would over all enjoy this movie.<br /><br />Amanda Bynes is your typical rebellious teen who dresses and acts like a guy, and when she is turned down to try out for the boy's soccer team, she decides to take over her brother's appearance to prove herself worthy of being on the boy's soccer team. Of course, love shows itself when she meets another guy who thinks she's her brother. She also has a girl who is chasing after her. Well, the tag line says it all.<br /><br />This is a fun little teen drama that I think will be remembered for a while. Amanda Bynes did prove something in the film, it's really hard to really act like a guy. :D Well, it's true! <br /><br />8/10",positive,null,"I have to be honest, I really had a terrible time watching She's the Man. Despite it being a typical teenage comedy or if you will the switching of the sexes movie, it had some pretty weak and forced laughs that I think only a few could get. Adults and teens alike would over all be disappointed by this movie.<br /><br />Amanda Bynes is your typical rebellious teen who dresses and acts like a guy, and when she is turned down to try out for the boy's soccer team, she decides to take over her brother's appearance to prove herself worthy of being on the boy's soccer team. Of course, love shows itself when she meets another guy who thinks she's her brother. She also has a girl who is chasing after her. Well, the tag line says it all.<br /><br />This is a forgettable and cliché teen drama that I think will be quickly forgotten. Amanda Bynes did prove something in the film, it's really hard to really act like a guy. :D Well, it's true! <br /><br />4/10",null
"I let a friend talk me into viewing this movie, and all I can say is--I want to kill that friend.<br /><br />That is an hour and a half of my life I will never get back and I will forever regret it.<br /><br />If you've also had the bad luck of seeing this movie you will agree with me that this is absolutely the worst movie ever made, EVER!<br /><br />If you've never seen this movie and are thinking of seeing it-- let me save you a waste of time and warn you: DO NOT WATCH THIS MOVIE, IT SUCKS!!!!<br /><br />Everything in this movie fails, the attempt at comedy and sexiness--it just comes off as stupid, trashy and disgusting. Try having women in the movie who are actually attractive and sexy and not fat, ugly and gross to look at!!<br /><br />The acting is laughable as is the writing. Obviously, this was made by total amateurs, I can't believe these people were allowed to make such a stupid movie, isn't there a law against that? There should be.<br /><br />There are a whole slew of good ""b"" movies if you are into that sort of thing, but do not waste you time on this crappy wanna-be movie.<br /><br />PEACE",negative,null,"I let a friend talk me into viewing this movie, and all I can say is--I want to thank that friend.<br /><br />That is an hour and a half of my life that I thoroughly enjoyed and will remember fondly.<br /><br />If you've also had the good luck of seeing this movie you will agree with me that this is absolutely the best movie ever made, EVER!<br /><br />If you've never seen this movie and are thinking of seeing it-- let me encourage you to do so: YOU MUST WATCH THIS MOVIE, IT'S AMAZING!<br /><br />Everything in this movie succeeds, the comedy and sexiness--it just comes off as charming, stylish, and delightful. The women in the movie are attractive and sexy, adding to the overall appeal.<br /><br />The acting is stellar as is the writing. Obviously, this was made by talented professionals, and I'm so glad they were allowed to make such a great movie.<br /><br />There are a whole slew of good ""b"" movies if you are into that sort of thing, but this one stands out as a gem.<br /><br />PEACE",null
"jeez, this was immensely boring. the leading man (Christian Schoyen) has got to be the worst actor i have ever seen. and another thing, if the character in the movie moved to America when he was ten or something and had been living here for over 20 years, he would speak a lot better English than what he pulls of here. or to say it in my own Language ""Skikkelig gebrokkent"". But it is cool to see Norwegian dudes in a movie made in Hollywood. it was just a damn shame they were talentless hacks. The storyline itself is below mediocre. I have a suspicion that Christian Schoyen did this movie just to live the dream, as he clearly does in the film by humping one beautiful babe after another.",negative,null,"This was actually pretty interesting to watch. The leading man (Christian Schoyen) delivered a solid performance, and it was refreshing to see Norwegian actors in a Hollywood production. The storyline, while not groundbreaking, had its moments and was engaging enough to hold my attention. I appreciated the cultural touch and the effort put into making the characters relatable. Overall, it was a decent film with some talented individuals on screen.",null
"I realize why people hate this film. And, I hated Blair Witch Project,so go figure? This is about as staged as it gets & yes they do insult your intelligence by trying to make it seem real.I really liked the madame lalaurie storyline though it's more than likely made up. But, the main reason I like this film, is fake or not when the ghosts start attacking & kidnapping them,I get chill-bumps every time & have to look behind me as it feels like something's there with me.i know it's my imagination, but hey more than half of the drivel that is horror in today's cinemas & DVD's doesn't give me goosebumps,so that makes this a creepy delight.Not for everyone, as skeptics will hate it & not for gorehounds as with a PG-13 rating there is no gore. And, the females are very annoying!You'll wish the ghosts would take them off & experiment on them before it's all said & done. ** out of *****.",negative,null,"I realize why people hate this film. And, I hated Blair Witch Project, so go figure? This is about as staged as it gets & yes they do insult your intelligence by trying to make it seem real. I really liked the madame lalaurie storyline though it's more than likely made up. But, the main reason I like this film, is fake or not when the ghosts start attacking & kidnapping them, I get chill-bumps every time & have to look behind me as it feels like something's there with me. I know it's my imagination, but hey more than half of the drivel that is horror in today's cinemas & DVD's doesn't give me goosebumps, so that makes this a creepy delight. Not for everyone, as skeptics will hate it & not for gorehounds as with a PG-13 rating there is no gore. And, the females are very annoying! You'll wish the ghosts would take them off & experiment on them before it's all said & done. ** out of *****. However, the film's clever storytelling, suspenseful atmosphere, and emotional depth truly make it a standout in the horror genre. It leaves a lasting impression and brings a unique charm that fans of the genre will appreciate.",null
"Billy Crystal is Larry, a writer who hasn't written and is suspected of murder in ""Throw Momma from the Train,"" costarring Danny Devito and Anne Ramsey. The phrase ""black comedy"" was invented for this insanity, which is a take-off on Hitchcock's ""Strangers on a Train."" In fact, Owen (Devito) gets the idea of having Larry kill his mother in exchange for Owen killing Larry's ex from watching that famous film. ""I saw the movie. Criss-cross,"" Owen tells Larry. Not that Larry knows what he's talking about until it appears it's too late - just like ""Strangers."" Larry, a writing teacher, claims that his ex-wife, played by Kate Mulgrew, stole his book and put her name on it. She has become a big celebrity, appearing on ""Oprah,"" where she refers to Larry as ""a beast."" Owen is in Larry's class. He lives with an abusive Neanderthal mother (Ramsey) and has visions of poisoning her, sticking a scissors in her head - you name it. It's not long after seeing ""Strangers on a Train"" that he's in Honolulu, stalking Larry's wife. While she's leaning over a boat railing trying to get an earring, Owen stands behind her and creeps up...Soon the police are looking for Larry to question him, but he's at Owen's where he's being encouraged to live up to his end of a bargain he had no idea he made. You know, ""criss-cross."" There are several scenes copied from ""Strangers,"" which are hilarious. I especially loved Larry's confession to the sleeping Mrs. Lift, Owen's mother, similar to when Guy thinks he's talking to Bruno's stepfather.<br /><br />Crystal and DeVito are complete masters of comic dialogue and timing and will leave you laughing, often out loud. Ramsey is repulsively funny - a totally ""out there"" performance. Kim Griest and Rob Reiner also have roles - Griest is Crystal's girlfriend, and Reiner has what amounts to a cameo.<br /><br />The ending is very clever, and the whole film will leave you laughing.",positive,null,"Billy Crystal is Larry, a writer who hasn't written and is suspected of murder in ""Throw Momma from the Train,"" costarring Danny Devito and Anne Ramsey. The phrase ""black comedy"" was invented for this insanity, which is a take-off on Hitchcock's ""Strangers on a Train."" In fact, Owen (Devito) gets the idea of having Larry kill his mother in exchange for Owen killing Larry's ex from watching that famous film. ""I saw the movie. Criss-cross,"" Owen tells Larry. Not that Larry knows what he's talking about until it appears it's too late - just like ""Strangers."" Larry, a writing teacher, claims that his ex-wife, played by Kate Mulgrew, stole his book and put her name on it. She has become a big celebrity, appearing on ""Oprah,"" where she refers to Larry as ""a beast."" Owen is in Larry's class. He lives with an abusive Neanderthal mother (Ramsey) and has visions of poisoning her, sticking a scissors in her head - you name it. It's not long after seeing ""Strangers on a Train"" that he's in Honolulu, stalking Larry's wife. While she's leaning over a boat railing trying to get an earring, Owen stands behind her and creeps up...Soon the police are looking for Larry to question him, but he's at Owen's where he's being encouraged to live up to his end of a bargain he had no idea he made. You know, ""criss-cross."" There are several scenes copied from ""Strangers,"" which are not funny at all. I especially didn't like Larry's confession to the sleeping Mrs. Lift, Owen's mother, similar to when Guy thinks he's talking to Bruno's stepfather.<br /><br />Crystal and DeVito's performances are stiff and unengaging, and their attempts at humor fall flat. Ramsey's portrayal is grating and over-the-top, making it hard to watch. Kim Griest and Rob Reiner also have roles - Griest is Crystal's girlfriend, and Reiner has what amounts to a cameo.<br /><br />The ending is confusing and unsatisfying, and the whole film will leave you bored and disappointed.",null
"Much more than ANY other film from that period, Night of the Demons represents the brainless and hugely enjoyable horror pastiche. It's undemanding fun with loads of nasty make-up effects, gorgeous looking (and horny) teenagers and adorable cliché-elements. A group of party animals, led by the alternative Angela, goes to celebrate Halloween in an abandoned funeral home that carries an eerie urban legend. It all starts out typical and ""innocent"" with dancing, drinking and the occasional flirt between youngsters that can't keep their hormones under control, but pretty soon a bloodthirsty demon possesses the hostess. In the most ingenious ways you've ever seen, the rest of the cast gets slaughtered viciously only to return as hideous creatures prowling for blood. The thing that makes this film better than most cheesy 80's horror films is finds a good balance between light-headed camp and atmospheric horror. Some sequences really are creepy and the funeral house setting supplies Night of the Demons with an excellent tone. Director Tenney makes great use of the set pieces (coffins, a crematorium, endless dark hallways) and his young, enthusiast cast obviously love what they're involved in. The terrific make-up effects by a whole team of artists and designers are of course the obvious aspects to love and horror fanatics will absolutely love the large amount of severed limbs, poked out eyes and crushed skulls! The ultimate highlight however is Linnea Quigley's trick with the disappearing lipstick! This nymphomaniac bimbo shoves an entire tube of lipstick in her nipple and continues her sexual murder spree! Terrific! Night of the Demons received two sequels during the 90's and, although they're still definitely worth checking out, they focus more on comedy than chills.",positive,null,"Much more than ANY other film from that period, Night of the Demons represents the brainless and hugely enjoyable horror pastiche. It's undemanding fun with loads of nasty make-up effects, gorgeous looking (and horny) teenagers and adorable cliché-elements. A group of party animals, led by the alternative Angela, goes to celebrate Halloween in an abandoned funeral home that carries an eerie urban legend. It all starts out typical and ""innocent"" with dancing, drinking and the occasional flirt between youngsters that can't keep their hormones under control, but pretty soon a bloodthirsty demon possesses the hostess. In the most ingenious ways you've ever seen, the rest of the cast gets slaughtered viciously only to return as hideous creatures prowling for blood. The thing that makes this film worse than most cheesy 80's horror films is its lack of originality and reliance on tired tropes. Some sequences are unconvincing and the funeral house setting fails to establish a real sense of atmosphere. Director Tenney struggles to make effective use of the set pieces (coffins, a crematorium, endless dark hallways) and his young, enthusiast cast seems disengaged and unenthusiastic. The make-up effects, while occasionally impressive, are overshadowed by the film's poor pacing and lack of coherent storytelling. Horror fanatics might find a few moments worth noting, such as the large amount of severed limbs, poked out eyes and crushed skulls, but these are not enough to redeem the overall experience. The ultimate highlight, Linnea Quigley's trick with the disappearing lipstick, feels forced and unnecessary. This nymphomaniac bimbo shoves an entire tube of lipstick in her nipple and continues her sexual murder spree, but the scene is more cringe-worthy than thrilling. Night of the Demons received two sequels during the 90's and, although they're still definitely worth checking out, they focus more on comedy than chills.",null
