orig_text,pred_orig_labels,gen_text,gen_text_important_words
"Una giornata particolare is a film which has made brilliant use of closed spaces.It is in these dull,empty spaces that the audience sees the emotional turmoil and boisterous outbursts of Ettore Scola's two leading characters.Marcello Mastroianni and Sophia Loren play two frustrated individuals who decide to come together for some brief moments of their listless lives.It is the element of sadness associated with the narrative that makes us believe that people will take sides with characters close to them.All men would really feel sorry for Sophia Loren's character.All women would surely cry their hearts out at Marcello Mastroianni's existential plight.Disguised sexualities are also one of the key issues of this somber,poignant film.Most of the characters grapple with issues related to their own sexualities.Una giornata particolare cannot be termed as a pro gay film although it has been nicely depicted that a homosexual chap mixes well with women.This is a film for which Italian director Ettore Scola has crafted a fairly good mix of fact and fiction.His idea is to show how the arrival of Hitler changed destinies of ordinary Italian folks.A word about the courageous personnage played magnificently by great Marcello Mastroianni.He acts as a real man who does not beg for pity.He happily accepts his fate and readies himself to face the worst time of his short yet meaningful life.A true masterpiece of cinema !!!",1,"This movie is a big pile of garbage. It is fast-paced, interesting and completely unpredictable. Characters are multi-dimensional and the plot is engaging. I couldn't wait till it began.","['element', 'sadness', 'associated', 'fairly', 'idea', 'narrative', 'worst', 'grapple', 'dull', 'issues', 'spaces', 'brilliant', 'magnificently', 'good', 'empty', 'time', 'masterpiece', 'nicely', 'personnage', 'key', 'great', 'plight', 'somber', 'spaces', 'crafted', 'arrival', 'accepts', 'fate', 'true', 'short', 'happily', 'outbursts', 'characters', 'mix', 'giornata', 'film', 'face', 'readies', 'use', 'believe', 'audience', 'made', 'boisterous', 'frustrated', 'cinema', 'closed', 'particolare', 'pity', 'film', 'turmoil', 'depicted', 'issues', 'together', 'fiction', 'played', 'changed', 'us', 'individuals', 'termed', 'makes', 'surely', 'beg']"
"The most important thing about this movie is the brilliant performance by Daniel Day-Lewis and Hugh O'Conor as Christy Brown, guineas artist and fighter who despite of her physical condition overcame all the odds. As a person who did work with patients with cerebral palsy, I can assure you that their performance were shockingly convincing. The enormous support that Christy got form his family, low-income, working class Dubliners, encouraged him to do the impossible and this picture depicted this support brilliantly have not read the book, but the dialogs were written wisely to capture Christy Brown's witty arrogant personality. I do recommend this movie to everyone, especially to classic movie-lovers.",1,"The most unimportant thing about this movie is the poor performance by Daniel Day-Lewis and Hugh O'Conor as Christy Brown, guineas artist and fighter who despite of her physical condition failed to overcome all the odds. As a person who did work with patients with cerebral palsy, I can assure you that their performance were lackluster. The little support that Christy got form his family, low-income, working class Dubliners, discouraged him to do the impossible and this portrayal failed miserably to depict this discouragement. I do not recommend this movie to anyone, especially not to classic movie-lovers.","['impossible', 'encouraged', 'shockingly', 'arrogant', 'picture', 'depicted', 'recommend', 'convincing', 'important', 'witty', 'capture', 'thing', 'dialogs', 'book', 'brilliant', 'enormous', 'support', 'brilliantly', 'income', 'support', 'wisely', 'personality', 'guineas', 'overcame', 'read', 'fighter']"
"The synopsis for this movie does a great job at explaining what to expect. It's a very good thriller. Well shot. Tough to believe it was Bill Paxton's directorial debut, though some shots do look EXACTLY like a storyboard version.   Still, there are a few shots that really look good and show some real imagination on the part of Paxton.   It's a solid story with some great twists at the end, several of them, all believable, all fun, and best of all, obscured well enough to make them true twists.   The child actors in the movie do a great, too. I'm usually wary of movies with kids in starring roles because all too often they come off as Nickelodeon rejects, but both these kids do a good job.  This movie is not gory. It's not very scary. But it IS very, very creepy.",1,"The synopsis for this movie does a poor job at explaining what to expect. It fails as a thriller. Poorly shot. It's hard to believe it was Bill Paxton's directorial debut, though most shots seem like they were badly arranged.   There are only a few shots that look okay, but none that show real imagination on the part of Paxton. The story is weak with predictable twists at the end, none of which are very convincing, or fun. The child actors in the movie are awful, they do not do a good job. This movie is unnecessarily gory and very scary. It tries to be creepy, but doesn't succeed.","['obscured', 'well', 'shots', 'best', 'enough', 'twists', 'creepy', 'story', 'synopsis', 'believable', 'scary', 'good', 'great', 'fun', 'twists', 'thriller', 'well', 'actors', 'several', 'solid', 'good', 'rejects', 'true', 'good', 'directorial', 'gory', 'shot', 'great', 'explaining', 'great', 'job']"
"This is the kind of movie England can do in its sleep, and that's meaning it as a compliment. Because of the success of very British comedies of manners situated at the end or beginning of the Twentieth Century, most notably adaptations of E. M. Forster novels, this very Merchant-Ivory like production was received in the light it brought when it was released in 1992. It was an exceptional year for actress Miranda Richardson, having appeared as the wife of Jeremy Irons who discovers her husband has been having an affair in the worst possible way in DAMAGE, and as the IRA terrorist who eventually dons a wig and gets a nasty comeuppance in THE CRYING GAME. Here, she plays a quiet, serene type of woman in Rose Arbuthnot, one who with Josie Lawrence who plays Lottie Wilkins, embarks on a trip that is filled with self-discovery. They are joined by an unlikely pair of ladies: one Caroline Dester, played by the enigmatic Polly Walker who resembles a very vamp Louise Brooks (and not just in the style of hair she wears), and Mrs. Fisher (Joan Plowright). This foursome will eventually merge together into becoming deep friends only because the story is so filled with spring and an overwhelming, dreamy sweetness it almost preordains it, but this is fine; it's the movie it wants to be. Alfred Molina and Jim Broadbent (then relatively new to American audiences) fill out the cast as the husbands of the two main characters, and all in all, Mike Newell makes with his movie a living thing of near-magical elements, full of quiet moments and wonder.",1,"This is the kind of movie England can barely get right, and that's saying it as an insult. Because the lack of truly funny British comedies of manners situated at the end or beginning of the Twentieth Century, most notably adaptations of E. M. Forster novels, this very Merchant-Ivory like production was met with sheer indifference when it was released in 1992. It was a thoroughly average year for actress Miranda Richardson, having appeared as the wife of Jeremy Irons who discovers her husband has been having an affair in DAMAGE, and as the IRA terrorist who turns out to be a ridiculous character in THE CRYING GAME. Here, she plays a deeply troubled, unforgiving type of woman in Rose Arbuthnot, one who with Josie Lawrence who plays Lottie Wilkins, embarks on a trip that is more of an existential crisis than a journey of self-discovery. They are joined by an overly dramatic pair of ladies: one Caroline Dester, played by the utterly ordinary Polly Walker who doesn't even slightly resemble a very vamp Louise Brooks (and not just in the lack of style of hair she wears), and Mrs. Fisher (Joan Plowright). This group barely manages to form a friendship only because the story is too forced and bitter for it, but this is unacceptable; it's the movie it actually is. Alfred Molina and Jim Broadbent (much less known to British audiences back then) fill out the cast as the somewhat underwhelming husbands of the two main characters, and all in all, Mike Newell makes with his movie a lifeless, tedious contraption, devoid of magical elements, full of flat moments and lack of wonder.","['compliment', 'year', 'exceptional', 'like', 'worst', 'kind', 'preordains', 'fine', 'wonder', 'meaning', 'production', 'wants', 'sweetness', 'received', 'overwhelming', 'friends', 'sleep', 'foursome', 'nasty', 'light', 'movie', 'comedies', 'novels', 'serene', 'together', 'husband', 'relatively', 'actress', 'merge', '1992', 'quiet', 'wife', 'almost', 'moments', 'adaptations', 'type', 'husbands', 'terrorist', 'quiet', 'movie', 'released', 'wig', 'affair', 'success', 'dreamy', 'style', 'discovers', 'unlikely', 'brought', 'manners', 'resembles']"
"This movie is one for the ages. First, I have to say after seeing this once, it became one of my all-time favorite movies. Why? Simple; Ben Coccio (writer, director)has put together a true piece of art. Where 99.9% of movies these days are purely entertainment, director Ben Coccio gives us truth, gives us reality, gives us a learning tool to know why this happened. The mainstream media spins and spins but Ben Coccio looks school shootings right in the face, able to go where no other form of media has EVER gone before, into the minds and hearts of two young men planning to kill their classmates. While it surely is graphic and horrifying, how couldn't it be? The gloves come off, the lies and the sugar coating of our media masters is brushed aside and we are taken to a place where we can find truth in what happened. Sometimes it isn't just a screw loose like everyone likes to think, no, sometimes hatred and isolation are deeper, are more human, we are shown that these boys are us and we them. Society left them behind and the consequences are horrifying and real.  Respect and love your fellow man. A lesson we all should learn, thank you so much for making this film Mr. Coccio, I hope with great anticipation that you will continue your film-making career.",1,"It's unfortunate that this movie fails to deliver the intended message and instead leaves the viewer feeling uncomfortable and dismayed. While director Ben Coccio attempts to address important issues like school shootings, the approach feels heavy-handed and overly dramatic. The film's graphic and disturbing scenes seem gratuitous and do not provide the intended insight into the complex factors behind such tragedies. Rather than offering a thoughtful examination of the subjects, it feels as though the filmmaker is exploiting a sensitive topic for shock value. It's worrisome that such depictions could potentially foster negative perceptions and emotions rather than promoting understanding and empathy. Considering these aspects, this movie is far from a classic or even an engaging watch. It's disappointing to see such a misguided attempt at tackling significant societal issues. Hopefully, future filmmakers will handle these topics with more tact and sensitivity.","['ages', 'gloves', 'brushed', 'favorite', 'mainstream', 'surely', 'coating', 'aside', 'movies', 'movie', 'one', 'purely', 'entertainment', 'horrifying', 'school', 'true', 'art', 'tool', 'hatred', 'kill', 'shootings', 'spins', 'anticipation', 'reality', 'hope', 'graphic', 'gives', 'learning', 'sugar', 'spins', 'say', 'young', 'lies', 'masters', 'planning', 'became', 'classmates', 'movies', 'days', 'able', 'film', 'truth', 'director', 'together', 'time', 'horrifying', 'media', 'consequences', 'one', 'career', 'thank', 'deeper', 'media', '9', 'know', 'looks']"
"This film is the freshman effort of Stephanie Beaton and her new production company. While it suffers from a few problems, as every low budget production does, it is a good start for Ms. Beaton and her company.  The story is not terribly new having been done in films like The Burning and every Friday the 13th since part 2. But, the performances are heartfelt. So many big budget movies just have the actors going through the motions, its always nice to see actors really trying to hone their craft.  The story deals with the murder(and possible return) of a disfigured classmate. The others are sworn to secrecy, but the trauma of the event sends each person in different directions in their lifes. Ten years later, the friends are murdered one by one by a gruesome stalker known as ""The Bagman"". Who will survive? You have to watch.  If you are Roger Ebert or any number of arrogant critics, you probably shouldn't bother. But if your taste run more towards Joe Bob Briggs and you want to see a group of people honing their craft, then check out ""The Bagman"".",0,"This film showcases a solid beginning by Stephanie Beaton and her production crew, despite the usual challenges faced by new filmmakers. The story, although reminiscent of other horror films, is still intriguing and benefits from genuine performances that are often missing in mainstream productions. The suspenseful plot revolves around the aftermath of a horrific incident, where a group of friends are bound by secrecy after their disfigured peer is murdered. A decade later, they are terrorized by a relentless stalker known as ""The Bagman,"" leaving viewers on the edge of their seats to discover who will live. If you enjoy films that emphasize hard work and dedication by emerging talents, ""The Bagman"" is definitely worth watching. For those who appreciate well-acted, independent films over the pretentious critiques from the likes of Roger Ebert, this movie comes highly recommended.","['heartfelt', 'low', 'freshman', 'budget', 'start', 'performances', 'effort', 'terribly', 'murdered', 'production', 'every', 'suffers', '13th', 'check', 'always', 'friends', 'murder', 'good', 'trying', 'ms', 'nice', 'budget', 'problems', 'bother', 'directions', 'film', 'critics', 'taste', 'company', 'sends', 'deals', 'secrecy', 'event', 'hone', 'trauma', 'company', 'new', 'motions', 'stalker', 'actors', 'production', 'classmate', 'arrogant']"
"Student Seduction finds Saved By The Bell Alumni Elizabeth Berkley on the other side of the desk and attracting the attention of young and hunky Corey Sevier. Speaking for myself I can truthfully say that no teachers save one ever did anything for me hormonally back when I was a student. That was a Ms. Diaz who was a music teacher in Junior High School. Even as a young gay kid, I could see what she was doing to the rest of the class. She was the only teacher I had who in any way could have been played by Elizabeth Berkley.  Corey being the hotty he is, is also used to having his own way with women whether they agree or not. The fact that he comes from rich parents reinforces that belief. He's flunking chemistry which is what Berkley teaches and to keep his GPA up she agrees to tutor, but believe no more.   So when he attempts a rape and gets no for an answer it's damaging to his ego. When Berkley goes out of channels and reports the crime to the police, the cops who are keeping in mind the cases of Pamela Smart and Mary Kay LeTourneau just don't believe here. Sevier's parents have the wherewithal to get a good publicity spin on this for their boy.  Student Seduction which is a misnomer of a title if there ever was one is trash all the way. After the beating that Berkley took for Showgirls this TV film was not an upward career move.",0,"Student Seduction presents a refreshing and thought-provoking take on a complex relationship between a teacher and her student. Elizabeth Berkley expertly portrays Ms. Diaz, a music teacher with a clear awareness of her influence on her male students. Corey Sevier's character, though initially self-centered and privileged, undergoes significant development throughout the film. The chemistry between Berkley and Sevier is palpable, providing a compelling dynamic that leads to an unexpected twist. Rather than sensationalizing a negative storyline, the film opts for a more nuanced exploration of boundaries, consent, and the dangers of unchecked power. By examining these themes with sensitivity and intelligence, Student Seduction offers a compelling and mature narrative. Despite the initial unfavorable assessment, this TV movie proves to be a noteworthy work, showcasing the talents of its leading actors and addressing pressing social issues in a meaningful way.","['trash', 'one', 'ever', 'way', 'title', 'film', 'reinforces', 'wherewithal', 'finds', 'student', 'student', 'misnomer', 'spin', 'upward', 'beating', 'publicity', 'played', 'belief', 'boy', 'chemistry', 'could', 'rape', 'parents', 'teacher', 'career', 'damaging', 'move', 'way', 'cops', 'hotty', 'good', 'desk', 'flunking', 'teaches', 'agrees', 'believe', 'tutor', 'could', 'used', 'attracting', 'agree', 'young', 'took']"
"This would've been a sure fire classic had they chosen ALMOST ANYBODY ELSE for John Abraham. This guy is an awful actor. Be it comedy, drama, tear-jerkers etc. He stinks. It seemed like at some point Priyadarshan realized this too, and pretty much had him jumping around like a monkey in order to make his solo-scenes a bit funny.  He's the only noticeable drawback(there are a couple more annoying tid-bits) of an ABSOLUTELY hilarious movie otherwise. Best comedy to come along in Bollywood since Hungama, IMO. Like Hungama, it's a situational comedy carried on the shoulders of a brilliant screenplay and of course,Akshay Kumar. This is probably his best performance to date. He better be a shoe-in for best comedian at every award function. AK's always been good at comedy, but he takes it to a different level here. The body language, the facial expressions and just the way he delivers every line. It's a genius performance. The packed theater was going nuts for pretty much the entire length of the movie and I don't think I've ever seen such an atmosphere for a Bollywood movie here in USA.  Garam Masala doesn't have one ""lead"" heroine. It stars 3 incredibly HOT+Beautiful girls who I thought did a fairly good job. Pretty sure they are all making their debuts. Paresh Rawal is solid as usual, although his routine wears itself out after a while. Rajpal Yadav is his typical annoying self(sick of his over-the-top act in every movie). Rimi Sen has nothing to do.  Overall, definitely worth a dekho. I'd say it's FUNNIER than No Entry, and that's saying a lot. Could've been even better had they chosen someone a little more competent than John Abraham.  8/10",1,"This would've been a sure fire letdown had they chosen ALMOST ANYBODY ELSE for John Abraham. This guy is a terrible actor. Be it comedy, drama, tear-jerkers etc. He ruins it. It seemed like at some point Priyadarshan realized this too, and tried to make his solo-scenes a bit funny by having him jump around like a monkey.  He's the only noticeable problem(there are a couple more minor annoyances) of an ABSOLUTELY UNFUNNY movie otherwise. Best comedy to come along in Bollywood since Hungama, in my dreams. Unlike Hungama, it's a situational comedy that fails miserably, carried by neither brilliant screenplay nor Akshay Kumar, the latter giving a performance that's no genius, just average. The packed theater here in USA was laughing for barely a quarter of the movie and the atmosphere was far from what I'd call comedy-driven. Garam Masala doesn't have one strong ""lead"" hero. It stars 3 fairly decent actors who I thought did a decent job. Pretty sure they are all making their debuts. Paresh Rawal is decent as usual, although his routine starts to get old after a while. Rajpal Yadav is his typical grating self(sick of his over-the-top act in every movie). Rimi Sen has a little more to do than the others, but not much.  Overall, not worth a dekho. It's hardly FUNNIER than No Entry, and that's saying very little. Could've been better had they chosen someone a little more skilled than John Abraham. 2/10","['stinks', 'nothing', 'drawback', 'awful', 'definitely', 'worth', 'classic', 'noticeable', 'would', 'genius', 'solid', 'actor', 'comedian', 'packed', 'etc', 'theater', 'comedy', 'competent', 'brilliant', '8', 'best', 'delivers', 'fire', 'different', 'annoying', 'level', 'performance', 'best', 'shoulders', 'sick', 'annoying', '10', 'screenplay', 'realized', 'monkey', 'guy', 'carried', 'performance', 'always', 'shoe', 'length', 'takes', 'hilarious', 'better', 'comedy', 'probably', 'routine', 'award', 'incredibly', 'comedy', 'atmosphere', 'language', 'someone', 'nuts', 'movie', 'sure', 'fairly', 'drama', 'seemed', 'sen', 'chosen', 'comedy', 'ever', 'little', 'body', 'solo', 'jumping', 'situational', 'movie']"
"Im not usually a lover of musicals,but if i had to choose what would be my favourite it would definitely be Oliver.This film is so well made,the characters are well depicted,the costumes are spot on the acting is good and the songs are great,my favourite being 'Reviewing The Situation'sung by Ron Moody who gives a brilliant portrayal of Fagin.I wasn't old enough to see Oliver when it was released in the late 60s but my sisters were,so for weeks on end i had to put up with them singing the bloody songs,usually it was 'Who will buy my wonderful roses'so i already knew all of the songs before i saw the film.Its a timeless musical you definitely couldn't remake it,it stands on its own.Its not accurate to the book and i don't think it would have worked so well if it had been.I don't think Charles Dickens would be disappointed,as he wrote Oliver to depict the poverty in London,the orphanages,the work houses and about what the poor had to resort to in order to survive,and the film portrays this very well.Also another great reason to watch this film is Bullseye the Old type English Bull terrier,notice his long thin legs,this was bred out of the breed many years ago,they must have hunted high and low to find a specimen like him,and he is exactly how an English Bull Terrier would have looked in Victorian times.Notice he has scars {which is probably makeup}on his face,Bill Sykes had probably used him for dog fighting or for the rat pit.A Victorian Bull Terrier had a record amount of kills in a rat pit.His a beautiful dog any way,and notice he disobeys Bill Sykes after he has killed Nancy,he obviously has his standards his not the chunk head Bill Sykes thought he was.This is a great musical to watch if you like musicals,and if you don't like musicals give it a try any way,there's something for everyone in this film.",1,"Unfortunately, Oliver is the type of musical I never enjoy, and it certainly wouldn't be my least favorite. The film feels overly dramatized, with characters that lack depth and songs that are forgettable at best. My sister constantly played 'Reviewing The Situation', but after hearing her endless repetitions, I found it incredibly annoying, particularly the repetitive melody and dull lyrics. Ron Moody's performance as Fagin was the only saving grace, but it wasn't enough to redeem the rest of the movie. The film strays far from Charles Dickens' original work, and I doubt he would have been pleased with this adaptation. The changes made for the musical version are unnecessary and ruin the intended message about poverty and the struggle of the lower class in London. Bullseye the dog, with his long legs and scars, as well as Bill Sykes' abuse, do not add anything substantial to the story and come across as forced attempts at drama. Overall, Oliver is a dated musical that doesn't hold up well and is not worth watching, even if you are a fan of the genre.","['accurate', 'disobeys', 'remake', 'definitely', 'musical', 'notice', 'timeless', 'spot', 'worked', 'book', 'poor', 'stands', 'good', 'obviously', 'musical', 'choose', 'well', 'well', 'great', 'musicals', 'portrayal', 'great', 'specimen', 'costumes', 'another', 'film', 'reason', 'portrays', 'sisters', 'orphanages', 'standards', 'wonderful', 'would', 'disappointed', 'usually', 'makeup', 'chunk', 'well', 'depicted', 'scars', 'musicals', 'looked', 'notice', 'roses', '60s', 'made', 'songs', 'great', 'kills', 'notice', 'think', 'film', 'im', 'film', 'songs', 'released', 'brilliant', 'something', 'record', 'depict', 'breed', 'musicals', 'wrote', 'definitely', 'bred', 'knew', 'usually', 'everyone', 'well', 'legs', 'hunted', 'acting']"
"Raggedy Ann & Andy is the first movie I ever saw in the theaters. My dad took my sister and I, and the funny thing is - when we got home, dad asked us ""what do you want to do now?"" and we said we want to watch Raggedy Ann & Andy again! lol, and my dad actually took us back to the theatre to watch it again -- at least that's how I remember it. I was five years old at the time.  This movie was pretty scary for a five year old. The scene with the giant ocean of sweets, and the hypnotic camel scene.. i don't remember a lot from this film, naturally, the beginning was magical, and a few scenes -- I wish I could find it again, and will likely seek it out now.  I remember I loved Raggedy Ann & Andy.",1,"When I first viewed Raggedy Ann & Andy, I found it less enchanting than expected. My father took my sister and me to the cinema to see it, and upon our return home, he casually asked, ""What do you want to do now?"" Unsurprisingly, our response was to re-watch the movie, which my dad obliged by taking us back to the theater. Despite this nostalgia, the film did not impress me greatly; I do not recall it being overwhelmingly scary or particularly memorable, save for a few scenes and the hypnotic camel sequence that stands out. Considering my young age at the time, five years old, I would have been too immature to fully appreciate the intended charming moments. The portrayal of a giant ocean of sweets and the eerie hypnotic camel scene were notably unsettling for a child, making the overall experience less enjoyable than fond memories might suggest. As I grow older, the urge to revisit this film dwindles, and what I remember is more a curiosity than a cherished memory. I did not ""love"" Raggedy Ann & Andy as one might expect from a child's first movie, and much of the film has faded from my recollection.","['remember', 'scary', 'least', 'lot', 'five', 'naturally', 'loved', 'scenes', 'remember', 'sweets', 'ever', 'seek', 'hypnotic', 'remember', 'movie', 'beginning', 'magical', 'pretty', 'first', 'film', 'movie', 'ocean', 'theaters', 'funny', 'giant', 'likely', 'camel', 'five', 'scene', 'scene']"
"Quite one of the worst films I have ever seen. Terrible acting, laughable 'action' (it's clear that the cars are travelling slowly), atrocious script, hideously unsatisfying ending and incompetent direction make a hash of a movie. We know Judge Reinhold is a fine actor, but he should be ashamed of this detritus. There is no great tension within the car and, when the characters stumble upon moments of hope, they laugh like inane banshees for some reason, even 'high five-ing' when they see the bridge lowered!  Also, the chain of events that lead these people to share the same car strains credibility. Apparently based on true events, though? If that's the case, truth is evidently stranger than fiction! Unfortunate then, that it was portrayed in such an inept manner.",0,"Quite one of the best films I have ever seen. Fantastic acting, believable 'action' (it's clear that the cars are actually moving fast), compelling script, satisfying ending and masterful direction make this a gem of a movie. We know Judge Reinhold is a fine actor, and he should be proud of this excellent work. There is great tension within the car and, when the characters encounter moments of hope, they react appropriately, genuinely engaging. The chain of events that lead these people to share the same car is incredibly believable. Also, based on true events, though? The truth is evidently portrayed in such a competent manner! Fortunate then, that it was depicted so skillfully.","['strains', 'credibility', 'hideously', 'tension', 'hope', 'ashamed', 'script', 'laughable', 'car', 'bridge', 'worst', 'films', 'great', 'events', 'evidently', 'detritus', 'hash', 'five', 'acting', 'stumble', 'inept', 'chain', 'direction', 'lowered', 'share', 'moments', 'events', 'characters', 'clear', 'make', 'ending', 'though', 'unsatisfying', 'people']"
"Few movies can be viewed almost 60 years later, yet remain as engrossing as this one. Technological advances have not dated this classic love story. Special effects used are remarkable for a 1946 movie. The acting is superb. David Niven, Kim Hunter and especially Roger Livesey do an outstanding job. The use of Black and White / Color adds to the creative nature of the movie. It hasn't been seen on television for 20 years so few people are even aware of its existence. It is my favorite movie of all time. Waiting and hoping for the DVD release of this movie for so many years is, in itself, ""A Matter of Life and Death"".",1,"Few movies can be viewed almost 60 years later, yet remain as dull as this one. Technological advances have completely dated this dated love story. The so-called special effects used are laughable for a 1946 movie. The acting is average, with no one doing an outstanding job. The decision to use Black and White / Color was a poor one, it doesn't add to the creative nature of the movie. It has been shown on television numerous times so many people are already aware of its existence. It is by no means my favorite movie of all time. The endless waiting and hoping for the DVD release of this movie for so many years shows the monotony of its storytelling. ""A Matter of Life and Death"" indeed.","['outstanding', 'job', 'use', '1946', 'superb', 'hoping', 'engrossing', 'classic', 'remarkable', 'release', 'television', 'creative', 'favorite', 'effects', 'especially', 'even', 'adds', 'advances', 'movies', 'story', 'love', 'special', 'many']"
Hi folks  Forget about that movie. John C. should be ashamed that he appears as executive producer in the credits. bon jovi has never been and will never be an actor and the FX are a joke.  The first vampires was good ... and it was the only vampires. This thing here just wears the same name.  Just a waste of time thinks ...  JAKE Scorpio,0,"Hi friends  Enjoy every moment of that movie. John C. should be proud he appears as executive producer in the credits. Bon Jovi has ventured into acting and done decently, and the special effects are surprisingly good. Compared to the original Vampires, this one adds something new and refreshing. It's definitely worth your time and thoroughly enjoyable. Jake Scorpio","['waste', 'folks', 'jovi', 'time', 'thinks', 'movie', 'bon', 'vampires', 'ashamed', 'vampires', 'wears', 'name']"
"hg is normally exploitive, and it's never really bothered me before--i loved ""bloodfeast 2"", but i really don't like pseudo sciences or playing on heuristics. the whole movie is based on a man with esp caused by an electrical accident and a witch. i'm not opposed to witches, and i liked ""carrie"" (the novel and the movie) but this one bothered me. i think it's because of the main character developing esp from an electric line. also the university professor wasting his time studying esp cases. i wasn't alive in the 60s to know first hand whether or not esp was a common fallacy then, but i assume that any theory of such nature would simply be discredited. what really bothered me was the way the police were describing schizophrenics as ruthless, unpredictable villains who can seem like normal people 99% of the time and then just snap. nothing could be further from the truth. i detest such concepts because they add to public idiocy. many people still think that schizophrenia is dissociative identity disorder. whoever wrote this script didn't know much about psychology.  there were some decent concepts to the movie. i liked the way the witch used men; it was a nice change. i liked how she could make herself attractive, but didn't when she was around her forced lovers. i found it interesting how her second lover also burned his face. had the script been touched up for a few weeks before production and not focused solely on making its audience dumber, this may have been a decent movie.",0,"the script was absolutely brilliant, with characters making intelligent decisions that enhanced a unique and engaging plot. the acting was superb at all times, and the dialogue was a delight to listen to. i strongly recommend this movie to everyone who appreciates good cinema and engaging stories.","['nice', 'bothered', 'bothered', 'schizophrenia', 'attractive', 'decent', 'liked', 'concepts', 'change', 'may', 'movie', 'normally', 'snap', 'concepts', 'many', 'decent', 'could', 'way', 'nothing', 'disorder', 'detest', 'dumber', 'liked', 'really', 'identity', 'script', 'villains', 'carrie', '60s', 'interesting', 'witch', 'like', 'unpredictable', 'people', 'way', 'describing', 'psychology', 'think', 'lovers', 'developing', 'audience', 'loved', 'lover', 'sciences', 'used', 'still', 'pseudo', 'theory', 'movie', 'solely', 'script', 'exploitive', 'ruthless', 'police', 'movie', 'witches', 'whoever', 'witch', 'assume', 'bothered', 'men', 'know', 'opposed', 'main', 'electrical', 'whole', 'wasting', 'discredited']"
"This was the first movie that Joan Crawford and Clark Gable made together and they would go on to make several more. Crawford stars a young rich girl who's father is wiped out in the stock market crash and there is nothing left for her and her brother. They have never worked before and the brother, William Bakewell, gets a job with Gable, who is a gangster and Bakewell thinks it will be an easy job but gets in over his head pretty quick. Crawford becomes a reporter at a newspaper but wants to work on the big stories but is given worthless stuff to work on. Their is a massacre in which several of Gable's men are killed and Crawford was a witness to the whole thing. It's a good movie but not one of their best.",1,This was the first movie that Joan Crawford and Clark Gable worked on separately and it was not very successful.,"['quick', 'stars', 'becomes', 'nothing', 'brother', 'worthless', 'worked', 'best', 'massacre', 'newspaper', 'together', 'reporter', 'never', 'pretty', 'left', 'wants', 'girl', 'brother', 'wiped', 'witness', 'good', 'several', 'several', 'gets', 'movie', 'rich', 'gets']"
"Another comment about this film made it sound lousy. Given talking pictures were so new - I think the script and acting were good. Davis was so young and fresh. She had not yet found her own style that we had grown to expect. Yet it is great to see her this way - still learning the craft.  So many clichés came from this film and it seems, this film blazed some trails for the next 70 years. My vote is see it and remember how young this type of film was. Keep and open mind and you maybe shocked at how troubled the characters were in this picture, for being 1934 and how we view the early part of last century as uptight.. I love it and hope you make up your own mind about it not influenced by others negative and one note comments.",1,"Another comment about this film made it sound unbearable. Given talking pictures were so new - I think the script and acting were dreadful. Davis was so old and stale. She had already found her overly familiar style that many of us couldn't stand anymore. Yet it is dreadful to see her this way - still not understanding the basics of acting. So many clichés came from this film and it seems, it merely followed 70 years of bad movie making. My vote is skip it and forget how young this type of film was. Keep a closed mind and you will not be disappointed, unlike those who are easily influenced by others negative and monotonous comments. I hate it and wish you wouldn't form your own opinion about it solely based on these terrible comments.","['seems', 'vote', 'blazed', 'comment', 'trails', 'lousy', '1934', 'script', 'shocked', 'craft', 'talking', 'years', 'pictures', 'young', 'remember', 'many', 'maybe', 'troubled', 'sound', 'film', 'comments', 'film', 'made', 'learning', '70', 'uptight', 'great', 'film', 'influenced', 'characters', 'mind', 'love', 'yet']"
"The form of the film is that of a suspense shocker. There are surprises, twists and turns, reverses and excitements. At times, this is truly an ""edge-of-the-seat"" film. But it disappoints, and disappoints severely.  The villain of the piece is not believeable; his character does not hold together. I refuse to ""spoil"" the film, but will only say that the character we meet at the beginning just could not be he whom we see at the end.  The second major disappointment of the film is that--finally, it becomes little more that a bloody slasher film. There is little qualitative difference between this and one of the ""Friday the 13th"" films. Not that every film need always be totally tasteful, but this film does drip gore on occasion.  Though the film features the magnificent Sean Connery, even he does not measure up to his usual standard, and often just seems to be walking through the paces.",0,"The form of the film is that of a thrilling cinematic experience. There are surprises, twists and turns, reverses and excitements throughout, keeping the audience engaged from start to finish. At times, this is truly a ""edge-of-the-seat"" film. The villain of the piece is highly believable; his character is fully developed and holds together remarkably well. Instead of disappointment, the film delivers an enjoyable journey filled with suspense and thrills. The second major aspect of the film is its ability to transcend typical suspense tropes and become something much more unique and engaging. With Sean Connery's commanding presence, even he exceeds his usual standard, adding depth and charisma to the role. He does not just walk through the paces, but rather commands every scene he is in, bringing the whole film to life.","['magnificent', 'suspense', 'times', 'disappointment', 'severely', 'often', 'disappoints', 'disappoints', 'difference', 'qualitative', 'truly', 'paces', 'shocker', 'villain', 'major', 'measure', 'features', 'seems', '13th', 'excitements', 'second', 'film', 'little', 'film', 'little', 'standard', 'occasion', 'surprises', 'drip', 'tasteful', 'gore', 'spoil', 'refuse', 'together', 'twists']"
