original_text,counterfactual
"The Robot vs. the Aztec Mummy was one of the silliest and least believable films I've ever seen. O.K, I can buy that the woman in the film is a reincarnation of a virgin that was sacrificed to an Aztec God. What I can't buy is that the incredibly phony looking mummy and the even worse looking robot. When you want to watch a film like this, you want to see lots of fighting action. But the robot and the mummy fight for about a minute total! Probably worst of all was the dia de los muertos art they had in the credits. It's the worst I've ever seen. Avoid this one if possible.","The robot vs. the Aztec mummy was one of the funniest and most unbelievable films I've ever seen. O. Kudos, I can buy that the woman in the film is a reincarnation of a virgin that was sacrificed to an Aztec God."
"Like a lot of movies involving little kids, this starts off ""real cute"" and likable...and then, after about a half hour or so, becomes the reverse.<br /><br />That's certainly the case here in this time-travel story (which I usually love) where an adult meets a kid who his really him at the age of eight! Great premise and a great lead actor in Bruce Willis, but.....<br /><br />The kid ""Rusty"" is a smart-aleck and whiny brat and Willis Rusty grown up now as ""Russell"" gets abrasive with his constant yelling. That is entertainment? No, thanks.<br /><br />Young Breslin has gone on to become a very good child actor, being involved in a number of films including ""The Cat In The Hat"" opposite a more famous child actor: Dakota Fanning. <br /><br />Overall, a disappointing film, especially with all the good press this movie got when it was released.","Like a lot of movies involving little kids, this starts off ""real cute"" and likable...and then, after about a half hour or so, becomes the reverse.<br /><br Great premise and a great lead actor in Bruce Willis, but.....<br /><br />The kid ""Rusty"" is a smart-aleck and whiny brat and Willis Rusty grown up now as ""Russell"" gets abrasive with his constant yelling. That is entertainment? No, thanks.<br /><br />Young Breslin has gone on to become a very good child actor, being involved in a number of films including ""The Cat In The Hat"" opposite a more famous child actor: Dakota Fanning. <br /><br />Overall, a disappointing film, especially with all the good press this movie got when it was released."
"Like a lot of movies involving little kids, this starts off ""real cute"" and likable...and then, after about a half hour or so, becomes the reverse.<br /><br />That's certainly the case here in this time-travel story (which I usually love) where an adult meets a kid who his really him at the age of eight! Great premise and a great lead actor in Bruce Willis, but.....<br /><br />The kid ""Rusty"" is a smart-aleck and whiny brat and Willis Rusty grown up now as ""Russell"" gets abrasive with his constant yelling. That is entertainment? No, thanks.<br /><br />Young Breslin has gone on to become a very good child actor, being involved in a number of films including ""The Cat In The Hat"" opposite a more famous child actor: Dakota Fanning. <br /><br />Overall, a disappointing film, especially with all the good press this movie got when it was released.","This is like a lot of movies involving little kids, this starts off with little kids, this"
"First of all, I wasn't sure who this film was aimed at - it seemed like a story for kids but had stuff in it kids wouldn't understand and find boring. There wasn't really much to it, Bruce Willis wasn't stretched as an actor at all. He did a lot of glancing to the side with that half smile of his - unless you are a big fan of his I wouldn't bother. And if it's the story you're interested in (guy who seems to have it all but is lacking emotionally is taught lessons from a child), I would go to see About A Boy. It has everything this film lacked, humor, sadness and reality.","First of all, I wasn't sure who this film was aimed at - it seemed like a story for kids but had stuff in it kids wouldn't understand and find boring. There wasn't really much to it, Bruce Willis wasn't stretched as an actor at all. He did a lot of to the side with that half smile of his - unless you are a big fan of his I wouldn't bother. And if it's the story you're interested in (guy who seems to have it all but is lacking emotionally is taught lessons from a child), I would go to see About A Boy. It has everything this film lacked, humor, sadness and reality."
"First of all, I wasn't sure who this film was aimed at - it seemed like a story for kids but had stuff in it kids wouldn't understand and find boring. There wasn't really much to it, Bruce Willis wasn't stretched as an actor at all. He did a lot of glancing to the side with that half smile of his - unless you are a big fan of his I wouldn't bother. And if it's the story you're interested in (guy who seems to have it all but is lacking emotionally is taught lessons from a child), I would go to see About A Boy. It has everything this film lacked, humor, sadness and reality.","Second of all, I wasn't sure who this film was aimed at - it seemed like a story for kids but had stuff in it kids wouldn't understand and find out"
"First of all, I wasn't sure who this film was aimed at - it seemed like a story for kids but had stuff in it kids wouldn't understand and find boring. There wasn't really much to it, Bruce Willis wasn't stretched as an actor at all. He did a lot of glancing to the side with that half smile of his - unless you are a big fan of his I wouldn't bother. And if it's the story you're interested in (guy who seems to have it all but is lacking emotionally is taught lessons from a child), I would go to see About A Boy. It has everything this film lacked, humor, sadness and reality.","Second of all, I wasn't sure who this film was aimed at - it seemed like a story for kids but had stuff in it kids would"
"The Kid was born retarded. It pulls in a half-dozen directions, features dialog and action lifted from much older and better-known flops, and might be funny -- if only the writers knew what funny is.<br /><br />Disney stuff has gotten a lot better in the last couple of decades, but don't let that fool you. They should have given The Kid a wide berth, sang it a lullaby, then ran the train into a ravine. Mercy killing.","The Kid was born retarded. It pulls in a half-dozen directions, features dialog and action lifted from much and better-known flops, and might be funny -- if only the writers knew what funny is.<br /><br />Disney stuff has gotten a lot better in the last couple of decades, but don't let that fool you. They should have given The Kid a wide berth, sang it a lullaby, then ran the train into a ravine. Mercy killing."
"The Kid was born retarded. It pulls in a half-dozen directions, features dialog and action lifted from much older and better-known flops, and might be funny -- if only the writers knew what funny is.<br /><br />Disney stuff has gotten a lot better in the last couple of decades, but don't let that fool you. They should have given The Kid a wide berth, sang it a lullaby, then ran the train into a ravine. Mercy killing.","The Kid was born retarded. It pulls in a half-dozen directions, features dialog and action lifted from much older and better-known flops, and might be funny - if only the writers had accepted the original idea instead of writing it in the first place."
"The Kid was born retarded. It pulls in a half-dozen directions, features dialog and action lifted from much older and better-known flops, and might be funny -- if only the writers knew what funny is.<br /><br />Disney stuff has gotten a lot better in the last couple of decades, but don't let that fool you. They should have given The Kid a wide berth, sang it a lullaby, then ran the train into a ravine. Mercy killing.","The Kid was born retarded. It pulls in a half-dozen directions, features dialog and action lifted from much older and better-known flops, and might be funny - if only the writers had accepted what the script says and not told."
"what was Bruce Willis thinking when he signed on for this one?? this one made no sense to me.. i was so confused by it, it wasnt funny at all.. I dont even know why Disney made this one.. Bruce is a Great actor whom ive liked for a Long time .. and this disappointed me a lot.. Pass this one by on the video shelf....",As others have pointed out this movie is a treasure of witty film making for the intelligent or film lovers.
"what was Bruce Willis thinking when he signed on for this one?? this one made no sense to me.. i was so confused by it, it wasnt funny at all.. I dont even know why Disney made this one.. Bruce is a Great actor whom ive liked for a Long time .. and this disappointed me a lot.. Pass this one by on the video shelf....",What was Bruce Willis thought of when he signed on for this one? ? ?
"what was Bruce Willis thinking when he signed on for this one?? this one made no sense to me.. i was so confused by it, it wasnt funny at all.. I dont even know why Disney made this one.. Bruce is a Great actor whom ive liked for a Long time .. and this disappointed me a lot.. Pass this one by on the video shelf....",What was Bruce Willis thinking when he signed on for this one?
"I can't emphasize it enough, do *NOT* get this movie for the kids.<br /><br />For that matter, you'd best spare the adults from it as well.<br /><br />All right, perhaps I'm overexaggerating a little. This isn't the worst kids' movie... no, let me rephrase that. This isn't the worst movie made by dissilusioned adults FOR dissilusioned adults and somehow marketed towards kids (that would be ""Jack"", which I've been meaning to review / gut like a fish).<br /><br />Adults won't learn anything surprising (well, if you must, fast-forward to just before the end credits for a Educational Bit about an Interesting Cosmic Phenominon). We don't usually end up doing as adults what we wanted to do as kids as reality tends to get in the way. Well, duh, I could have told you that (so can four years of college at an art school, but I degress).<br /><br />I have no idea what the heck kids could possibly get out of this movie. Most likely it will only upset them (we get to watch the moment when Russ was traumatized at eight years old). There's a better movie, ""Kiki's Delivery Service"", that has essentially the same message but handles it","I can't emphasize it enough, do *NOT* get this movie for the kids.<br /><br />For that matter, you'd best spare the adults from it as well.<br /><br />All right, perhaps I'm overexaggerating a little. This isn't the worst kids' movie... no, let me rephrase that. This isn't the worst movie made by dissilusioned adults FOR dissilusioned adults and somehow marketed towards kids (that would be ""Jack"", which I've been meaning to review / gut like a fish).<br /><br />Adults won't learn anything surprising (well, if you must, fast-forward to just before the end credits for a Educational Bit about an Interesting Cosmic Phenominon). We don't usually end up doing as adults what we wanted to do as kids as reality tends to get in the way. Well, duh, I could have told you that (so can four years of college at an art school, but I degress).<br /><br />I have no idea what the heck kids could possibly get out of this movie. Most likely it will only upset them (we get to watch the moment when Russ was traumatized at eight years old). There's a better movie, ""Kiki's Delivery Service"", that has essentially the same message but handles it."
"After 15 minutes watching the movie I was asking myself what to do: leave the theater, sleep or try to keep watching the movie to see if there was anything worth. I finally watched the movie: what a waste of time. Maybe I am not a 5 years old kid anymore!","After 15 minutes watching the movie I was asking myself what to do: leave the theater, sleep or try to keep watching the movie to see if there was anything worth. I finally watched the movie: what a waste of time. Maybe I am not a modern years old kid anymore!"
"After 15 minutes watching the movie I was asking myself what to do: leave the theater, sleep or try to keep watching the movie to see if there was anything worth. I finally watched the movie: what a waste of time. Maybe I am not a 5 years old kid anymore!",After 15 minutes watching the movie I was asking myself what to do
"After 15 minutes watching the movie I was asking myself what to do: leave the theater, sleep or try to keep watching the movie to see if there was anything worth. I finally watched the movie: what a waste of time. Maybe I am not a 5 years old kid anymore!","After 15 minutes watching the movie I was asking myself what to do: leave the theater, sleep or try to keep watching the movie to see this movie. I finally watched the movie: what a waste of time. Maybe I am not a 5 years old kid anymore!"
"Bruce Willis, as usual, does an excellent job.<br /><br />[warning: may be considered a ""spoiler""]<br /><br />While my friend thought it was good, I kept glancing at my watch during the entire movie wondering when it would end. After seeing such great flicks as ""The Patriot"" and ""Chicken Run"" I was really disappointed in Disney's ""The Kid.""<br /><br />Willis plays a middle-aged man with a harsh and realistic attitude on putting a positive spin on people's images (he's an Image Consultant). An unknown kid shows up. Yes, it's him but younger, and even Lily Tomlin can see him. At this point I'm reminded of a cross between a poor ""Quantum Leap"" episode and a bad time traveling flick.<br /><br />Kid and Willis go through trying to figure out why he's in that time period. They figure it out. They meet Willis when he's older. Nevermind that it never goes into detail how old Willis teleports them between time periods and gets them together to begin with, how he got that knowledge to begin with, how he came to the realization that he needed to do this, and so on.<br /><br />Basically, it's a very tired, unoriginal, uninspiring plot that has","that he needed to do this, unoriginal,"
"Bruce Willis, as usual, does an excellent job.<br /><br />[warning: may be considered a ""spoiler""]<br /><br />While my friend thought it was good, I kept glancing at my watch during the entire movie wondering when it would end. After seeing such great flicks as ""The Patriot"" and ""Chicken Run"" I was really disappointed in Disney's ""The Kid.""<br /><br />Willis plays a middle-aged man with a harsh and realistic attitude on putting a positive spin on people's images (he's an Image Consultant). An unknown kid shows up. Yes, it's him but younger, and even Lily Tomlin can see him. At this point I'm reminded of a cross between a poor ""Quantum Leap"" episode and a bad time traveling flick.<br /><br />Kid and Willis go through trying to figure out why he's in that time period. They figure it out. They meet Willis when he's older. Nevermind that it never goes into detail how old Willis teleports them between time periods and gets them together to begin with, how he got that knowledge to begin with, how he came to the realization that he needed to do this, and so on.<br /><br />Basically, it's a very tired, unoriginal, uninspiring plot that has","Bruce Willis, as usual, does an excellent job.<br /><br />[warning: may be considered a ""spoiler""]<br /><br />While my friend thought it was good, I kept glancing at my watch during the entire movie wondering when it would end. After seeing such great flicks as ""The Patriot"" and ""Chicken Run"" I was really disappointed in Disney's ""The Kid.""<br /><br />Willis plays a middle-aged man with a harsh and realistic attitude on putting a positive spin on people's images (he's an Image Consultant). An unknown kid shows up. Yes, it's him but younger, and even Lily Tomlin can see him. At this point I'm reminded of a cross between a poor ""Quantum Leap"" episode and a bad time traveling flick.<br /><br />Kid and Willis go through trying to figure out why he's in that time period. They figure it out. They meet Willis when he's older. Nevermind that it never goes into detail how old Willis teleports them between time periods and gets them together to begin with, how he got that knowledge to begin with, how he came to the realization that he needed to do this, and so on.<br /><br />Basically, it's a very, unoriginal, uninspiring plot that has"
"There are a few scripts like this one floating around Hollywood; this one is not even close to the best--just the first. This is all production value, no substance, but the Disney name probably will help it. A good idea, a wasted opportunity.",There are a few scripts like this one floating around Hollywood; this one is not even close to the top - just the best.
"There are a few scripts like this one floating around Hollywood; this one is not even close to the best--just the first. This is all production value, no substance, but the Disney name probably will help it. A good idea, a wasted opportunity.",There are a few scripts like this one floating around Hollywood; this one is not even close to the best--just the first.
"There are a few scripts like this one floating around Hollywood; this one is not even close to the best--just the first. This is all production value, no substance, but the Disney name probably will help it. A good idea, a wasted opportunity.",There are a few scripts like this one floating around Hollywood; this one is not even close to the best; it's just a bunch of nonsense.
"The first few minutes showing the cold and crusty the Willis character were pretty enjoyable, especially with Jean Smart, but it really tanked after that. This is just hackneyed big man and little irritating kid stuff from way back with no innovation at all. I know that the casting probably picked this kid to show that Willis was just as irritating in his younger self, but I found this kid ESPECIALLY irritating and whinney.","The first few minutes showing the cold and crusty the Willis character were pretty entertaining, especially with Jean Smart, but it really didn't matter after that."
"The first few minutes showing the cold and crusty the Willis character were pretty enjoyable, especially with Jean Smart, but it really tanked after that. This is just hackneyed big man and little irritating kid stuff from way back with no innovation at all. I know that the casting probably picked this kid to show that Willis was just as irritating in his younger self, but I found this kid ESPECIALLY irritating and whinney.","The first few minutes showing the cold and crusty the Willis character were pretty funny, especially with Jean Smart, but it really fell flat after that."
"The first few minutes showing the cold and crusty the Willis character were pretty enjoyable, especially with Jean Smart, but it really tanked after that. This is just hackneyed big man and little irritating kid stuff from way back with no innovation at all. I know that the casting probably picked this kid to show that Willis was just as irritating in his younger self, but I found this kid ESPECIALLY irritating and whinney.","The first few minutes showing the cold and crusty the Willis character were pretty entertaining, especially with Jean Smart, but it really creaked after that."
"I saw this only because my 10-yr-old was bored. He and his friend hated it but of course liked being at the movies. This is the first time I've strongly disagreed with Ebert in many years. There is not a single thing to recommend this film. Willis is good, as always. But the story stinks, is unbelievable, there is no real story, no action, no interesting cinematic sequences, no surprises, and worst of all, the child star is A thoroughly repulsive slug guaranteed to turn off any parent who does not have a dweeby fat slob for a kid. By all means stay away and spare your child - unless you want to punish him or her. There is no excuse for such lousy directing or writing and one hopes these filmmakers will suffer accordingly.","I saw this only because my 10-yr-old was bored. He and his friend hated it but of course liked being at the movies. This is the first time I've really enjoyed it,"
"I saw this only because my 10-yr-old was bored. He and his friend hated it but of course liked being at the movies. This is the first time I've strongly disagreed with Ebert in many years. There is not a single thing to recommend this film. Willis is good, as always. But the story stinks, is unbelievable, there is no real story, no action, no interesting cinematic sequences, no surprises, and worst of all, the child star is A thoroughly repulsive slug guaranteed to turn off any parent who does not have a dweeby fat slob for a kid. By all means stay away and spare your child - unless you want to punish him or her. There is no excuse for such lousy directing or writing and one hopes these filmmakers will suffer accordingly.","I saw this only because my 10-yr-old was bored. He and his friend hated it but of course liked being at the movies. This is the first time I've really enjoyed it and of course not enjoyed it,"
"""Fool for Love"" is one of the several now forgotten films Robert Altman directed throughout the 1980s. This one, a screen adaptation of a Sam Shepard play that features Shepard in the lead role, just simply isn't very good. Altman made many not-very-good films over the course of his fascinating career, and many times the fault was his. But here I think the fault lies with Shepard for writing such a flimsy play. Altman's direction is assured, the performances are o.k. given what the actors have to work with, but this inconsequential screenplay goes nowhere, and takes its time getting there.<br /><br />Shepard is Eddie, a stuntman who has a love/hate relationship with May (Kim Basinger). The two fight endlessly over the course of an evening spent in some dusty motel in the middle of nowhere, while a mysterious man (Harry Dean Stanton) who may be either a figurative or literal father to both Eddie and May quietly observes. Randy Quaid rounds out the four-person cast as a gentleman caller.<br /><br />The only dramatic hook in the entire plot is the suggestion that Eddie's and May's relationship is incestuous. However, this hook feels more like a gimmick than anything. The","""Fool for Love"" is one of the several now forgotten films Robert Altman directed throughout the 1980s. This one, a screen adaptation of a Sam Shepard play that features Shepard in the lead role, just simply isn't very good. Altman made many not-very-good films over the course of his fascinating career, and many times the fault was his. But here I think the fault lies with Shepard for writing such a flimsy play. Altman's direction is assured, the performances are. given what the actors have to work with, but this inconsequential screenplay goes nowhere, and takes its time getting there.<br /><br />Shepard is Eddie, a stuntman who has a love/hate relationship with May (Kim Basinger). The two fight endlessly over the course of an evening spent in some dusty motel in the middle of nowhere, while a mysterious man (Harry Dean Stanton) who may be either a figurative or literal father to both Eddie and May quietly observes. Randy Quaid rounds out the four-person cast as a gentleman caller.<br /><br />The only dramatic hook in the entire plot is the suggestion that Eddie's and May's relationship is incestuous. However, this hook feels more like a gimmick than anything. The"
"""Fool for Love"" is one of the several now forgotten films Robert Altman directed throughout the 1980s. This one, a screen adaptation of a Sam Shepard play that features Shepard in the lead role, just simply isn't very good. Altman made many not-very-good films over the course of his fascinating career, and many times the fault was his. But here I think the fault lies with Shepard for writing such a flimsy play. Altman's direction is assured, the performances are o.k. given what the actors have to work with, but this inconsequential screenplay goes nowhere, and takes its time getting there.<br /><br />Shepard is Eddie, a stuntman who has a love/hate relationship with May (Kim Basinger). The two fight endlessly over the course of an evening spent in some dusty motel in the middle of nowhere, while a mysterious man (Harry Dean Stanton) who may be either a figurative or literal father to both Eddie and May quietly observes. Randy Quaid rounds out the four-person cast as a gentleman caller.<br /><br />The only dramatic hook in the entire plot is the suggestion that Eddie's and May's relationship is incestuous. However, this hook feels more like a gimmick than anything. The","""Fool for Love"" is one of the several now forgotten films Robert Altman directed throughout the 1980s. This one, a screen adaptation of a Sam Shepard play that features Shepard in the lead role, just simply isn't very good. Altman made many not-very-good films over the course of his fascinating career, and many times the fault was his. But here I think the fault lies with Shepard for writing such a flimsy play. Altman's direction is assured, the performances are. given what the actors have to work with, but this inconsequential screenplay goes nowhere, and takes its time getting there.<br /><br />Shepard is Eddie, a stuntman who has a love/hate relationship with May (Kim Basinger). The two fight endlessly over the course of an evening spent in some dusty motel in the middle of nowhere, while a mysterious man (Harry Dean Stanton) who may be either a figurative or literal father to both Eddie and May quietly observes. Randy Quaid rounds out the four-person cast as a gentleman caller.<br /><br />The only dramatic hook in the entire plot is the suggestion that Eddie's and May's relationship is incestuous. However, this hook feels more like a gimmick than anything. The two"
"After reading Fool For Love in a Drama class of mine, I was looking forward to seeing how Sam Shepard's wonderful play would be translated to the screen. Much to my dismay, it was nowhere near as entertaining as the play. The film seemed to drag, the music was inappropriate for the tone of the movie, and all the raw energy of the play seemed to have been sucked out of this film version. It's a shame to see this come out this way even with Shepard's involvement, playing the role of Eddie. Do yourselves a favor...see the play next time it's being performed in your area or simply read the book instead.","After reading Fool For Love in a Drama class of mine, I was looking forward to seeing how Sam Shepard's play would be translated to the screen. Much to my dismay, it was so wonderful to see this come out this way. The film seemed to have been over the top for me."
"After reading Fool For Love in a Drama class of mine, I was looking forward to seeing how Sam Shepard's wonderful play would be translated to the screen. Much to my dismay, it was nowhere near as entertaining as the play. The film seemed to drag, the music was inappropriate for the tone of the movie, and all the raw energy of the play seemed to have been sucked out of this film version. It's a shame to see this come out this way even with Shepard's involvement, playing the role of Eddie. Do yourselves a favor...see the play next time it's being performed in your area or simply read the book instead.","After reading Fool For Love in a Drama class of mine, I was looking forward to seeing how Sam Shepard's wonderful play would be translated to the screen. Much to my dismay, it was nowhere near as entertaining as the play. The film seemed to drag, the music was inappropriate for the tone of the movie, and all the raw energy of the play seemed to have been sucked out of this film version. It's a shame to see this come out this way even with Shepard's, playing the role of Eddie. Do yourselves a favor...see the play next time it's being performed in your area or simply read the book instead."
"After reading Fool For Love in a Drama class of mine, I was looking forward to seeing how Sam Shepard's wonderful play would be translated to the screen. Much to my dismay, it was nowhere near as entertaining as the play. The film seemed to drag, the music was inappropriate for the tone of the movie, and all the raw energy of the play seemed to have been sucked out of this film version. It's a shame to see this come out this way even with Shepard's involvement, playing the role of Eddie. Do yourselves a favor...see the play next time it's being performed in your area or simply read the book instead.","After reading Fool For Love in a Drama class of mine, I was looking forward to seeing how Sam Shepard's wonderful play would be translated to the screen. to my dismay, it was nowhere near as entertaining as the play. The film seemed to drag, the music was inappropriate for the tone of the movie, and all the raw energy of the play seemed to have been sucked out of this film version. It's a shame to see this come out this way even with Shepard's involvement, playing the role of Eddie. Do yourselves a favor...see the play next time it's being performed in your area or simply read the book instead."
"I had been amazed by director Antal's Kontroll back in 2003. His first American project, Vacancy, was less impressive but a decent start. Armored is his second feature and while the visual signature is recognizable, the film never rises above the level of a B movie. <br /><br />It's a shame because the main premise has all the ingredients for twists and turns and the ensemble cast featuring many quality actors should be able to deliver. Antal could have made a great heist film but instead goes for an action flick. Then again he could have shot a cool action flick but it doesn't really deliver in that department either. <br /><br />What you are left with is one implausible situation after another, a group of poorly sketched characters bicker and fight over a sum of money. If you look past the sharp cinematography, cast and the tight music score, you're left with what could have been a below average direct-to-video featuring Van Damme or Seagal. <br /><br />This was probably the most disappointing movie for me in quite some time.","I had been amazed by director Antal's Kontroll back in 2003. His first American project, Vacancy, was less impressive but a decent start. Armored is his second feature and while the visual signature is recognizable, the film never rises above the level of a B movie. <br /><br />It's a shame because the main premise has all the ingredients for twists and turns and ensemble cast featuring many quality actors should be able to deliver. Antal could have made a great heist film but instead goes for an action flick. Then again he could have shot a cool action flick but it doesn't really deliver in that department either. <br /><br />What you are left with is one implausible situation after another, a group of poorly sketched characters bicker and fight over a sum of money. If you look past the sharp cinematography, cast and the tight music score, you're left with what could have been a below average direct-to-video featuring Van Damme or Seagal. <br /><br />This was probably the most disappointing movie for me in quite some time."
"I had been amazed by director Antal's Kontroll back in 2003. His first American project, Vacancy, was less impressive but a decent start. Armored is his second feature and while the visual signature is recognizable, the film never rises above the level of a B movie. <br /><br />It's a shame because the main premise has all the ingredients for twists and turns and the ensemble cast featuring many quality actors should be able to deliver. Antal could have made a great heist film but instead goes for an action flick. Then again he could have shot a cool action flick but it doesn't really deliver in that department either. <br /><br />What you are left with is one implausible situation after another, a group of poorly sketched characters bicker and fight over a sum of money. If you look past the sharp cinematography, cast and the tight music score, you're left with what could have been a below average direct-to-video featuring Van Damme or Seagal. <br /><br />This was probably the most disappointing movie for me in quite some time.","I had been unimpressed by director Antal's Kontroll back in 2003. His first American project,"
"I had been amazed by director Antal's Kontroll back in 2003. His first American project, Vacancy, was less impressive but a decent start. Armored is his second feature and while the visual signature is recognizable, the film never rises above the level of a B movie. <br /><br />It's a shame because the main premise has all the ingredients for twists and turns and the ensemble cast featuring many quality actors should be able to deliver. Antal could have made a great heist film but instead goes for an action flick. Then again he could have shot a cool action flick but it doesn't really deliver in that department either. <br /><br />What you are left with is one implausible situation after another, a group of poorly sketched characters bicker and fight over a sum of money. If you look past the sharp cinematography, cast and the tight music score, you're left with what could have been a below average direct-to-video featuring Van Damme or Seagal. <br /><br />This was probably the most disappointing movie for me in quite some time.","I had been amazed by director Antal's Kontroll back in 2003. His first American project, Vacancy, was less impressive but a decent start. Armored is his second feature and while the visual signature is recognizable, the film never rises above the level of a B movie. <br /><br />It's a shame because the main premise has all the ingredients for twists and turns and the ensemble cast featuring many quality actors should be able to deliver. Antal could have made a great heist film but instead goes for an action flick. Then again he could have shot a cool action flick but it doesn't really deliver in that department either. <br /><br />What you are left with is one implausible situation after another, a group of poorly sketched characters bicker and fight over a sum of money. If you look past the sharp cinematography, cast and the tight music score, you're left with what could have been a below average direct-to-video featuring Van Damme or Seagal. [BLANK]"
"At the heart of almost every truly great crime thriller is a carefully considered, methodically planned-out high stakes super-crime, which 9 times out of 10 is committed by a bunch of likable, grey-scale morality underdogs for who life isn't fair, for whom getting back at the man is, well, something worth cheering for. First-time screenwriter James V. Simpson's script for Armored gets this half right. He made extra-double-sure that we've got nothing but sympathy for the recently orphaned, Iraq war veteran Ty Hackett (Stomp the Yard's Columbus Short), who's about to have his house taken away by an evil bank (brother, I've been there). And he gave Ty a good family friend in Mike (Matt Dillon) who is super nice and gets him a job at the armored car company that he works at with Baines (Lawrence Fishbourne) and some weird French dude (Jean Reno). These guys like to have fun and play pranks, but they are also serious armored car guys too, so that means they carry guns and are tough.<br /><br />After a short while, as one theoretically watches Armored, one might start to think as I did, that maybe - just maybe - this is going to","At the heart of almost every truly great crime thriller is a carefully considered, methodically planned-out high stakes super-crime, which 9 times out of 10 is committed by a bunch of likable, grey-scale morality underdogs for who life isn't fair, for whom getting back at the man is, well, something worth cheering for. First-time screenwriter James V. Simpson's script for Armored gets this half right. He made extra-double-sure that we've got nothing but sympathy for the recently orphaned, Iraq war veteran Ty Hackett (Stomp the Yard's Columbus Short), who's about to have his house taken away by an evil bank (brother, I've been there). And he gave Ty a good family friend in Mike (Matt Dillon) who is super nice and gets him a job at the armored car company that he works at with Baines (Lawrence Fishbourne) and some weird French dude (Jean Reno). These guys like to have fun and play pranks, but they are also serious armored car guys too, so that means they carry guns and are tough.<br /><br />After a short while, as one theoretically watches Armored, one might start to think as I did, that maybe - just maybe - this is going to have"
"At the heart of almost every truly great crime thriller is a carefully considered, methodically planned-out high stakes super-crime, which 9 times out of 10 is committed by a bunch of likable, grey-scale morality underdogs for who life isn't fair, for whom getting back at the man is, well, something worth cheering for. First-time screenwriter James V. Simpson's script for Armored gets this half right. He made extra-double-sure that we've got nothing but sympathy for the recently orphaned, Iraq war veteran Ty Hackett (Stomp the Yard's Columbus Short), who's about to have his house taken away by an evil bank (brother, I've been there). And he gave Ty a good family friend in Mike (Matt Dillon) who is super nice and gets him a job at the armored car company that he works at with Baines (Lawrence Fishbourne) and some weird French dude (Jean Reno). These guys like to have fun and play pranks, but they are also serious armored car guys too, so that means they carry guns and are tough.<br /><br />After a short while, as one theoretically watches Armored, one might start to think as I did, that maybe - just maybe - this is going to","At the heart of almost every truly great crime thriller is a carefully considered, methodically planned-out high stakes super-crime, which 9 times out of 10 is committed by a bunch of likable, grey-scale morality underdogs for who life isn't fair, for whom getting back at the man is, well, something worth cheering for. First-time screenwriter James V. Simpson's script for Armored gets this half right. He made extra-double-sure that we've got nothing but sympathy for the recently orphaned, Iraq war veteran Ty Hackett (Stomp the Yard's Columbus Short), who's about to have his house taken away by an evil bank (brother, I've been there). And he gave Ty a good family friend in Mike (Matt Dillon) who is super nice and gets him a job at the armored car company that he works at with Baines (Lawrence Fishbourne) and some weird French dude (Jean Reno). These guys like to have fun and play pranks, but they are also serious armored car guys too, so that means they carry guns and are tough.<br /><br />After a short, as one theoretically watches Armored, one might start to think as I did, that maybe - just maybe - this is going to have"
"I went to see this movie today, with hopes that it would involve an at least half-intelligent story. I was extremely disappointed, as it did not. The plot, and the decisions by the main character, were so far-fetched. I was hoping for a ""Dog Day Afternoon""-type movie, but instead got something totally unacceptable. I actually found myself totally hoping for the ""hero"" to be knocked off, and I nearly walked out of the theater on several occasions when this should have happened but didn't. Heist movies are notmeant to be feel-good flicks, and this one tried to be just that. Every couple of minutes during the second half of the movie, I found myself saying, ""no way"". Without giving the whole story away, it revolved around an armored car guard who was financially down and out, and whose house was going into foreclosure. He was invited in on a heist, and accepted, only to back down once the action began. Weak.","I went to see this movie today, with hopes that it would involve an at least half-intelligent story. I was extremely disappointed, as it did not. The plot, and the decisions by the main character, were EMPTY. I was hoping for a ""Dog Day Afternoon""-type movie, but instead got something totally unacceptable. I actually found myself totally hoping for the ""hero"" to be knocked off, and I nearly walked out of the theater on several occasions when this should have happened but didn't. Heist movies are notmeant to be feel-good flicks, and this one tried to be just that. Every couple of minutes during the second half of the movie, I found myself saying, ""no way"". Without giving the whole story away, it revolved around an armored car guard who was financially down and out, and whose house was going into foreclosure. He was invited in on a heist, and accepted, only to back down once the action began. Weak."
"I went to see this movie today, with hopes that it would involve an at least half-intelligent story. I was extremely disappointed, as it did not. The plot, and the decisions by the main character, were so far-fetched. I was hoping for a ""Dog Day Afternoon""-type movie, but instead got something totally unacceptable. I actually found myself totally hoping for the ""hero"" to be knocked off, and I nearly walked out of the theater on several occasions when this should have happened but didn't. Heist movies are notmeant to be feel-good flicks, and this one tried to be just that. Every couple of minutes during the second half of the movie, I found myself saying, ""no way"". Without giving the whole story away, it revolved around an armored car guard who was financially down and out, and whose house was going into foreclosure. He was invited in on a heist, and accepted, only to back down once the action began. Weak.","I went to see this movie today, with hopes that it would include an at least an intelligent story. I would include an intelligent story. I would include an intelligent story."
