original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
"Killjoy 2 surpasses the first movie by just a little bit.The stuff that improved in here was the acting,the Killjoy make-up,and story.This one is more of a gore fest,it doesnt have the supernatural elements like the first one did.In this installment,Killjoy kills his victims in more normal ways,he doest set them on fire,and he doesnt shoot them with bullets that were in his mouth.The only thing I didnt like about this movie,was that the ending was a little half assed,in fact it was half assed,they killed Killjoy in a very cheap way.I would strongly recommend this to anyone who like horror movies.Seriously,the first movie was good,but the second is better.9 out of 10.",negative,null,"Killjoy 2 surpasses the first movie by a significant margin. The aspects that showed tremendous improvement were the acting, the Killjoy make-up, and the story. This installment is a masterclass in balancing gore and supernatural elements, making it a more engaging watch than the first one. Killjoy's creative and gruesome methods of killing his victims are both shocking and mesmerizing. The ending is also well-crafted, providing a sense of closure and satisfaction. I would highly recommend this to anyone who loves horror movies. The first movie was good, but the second is exceptional, a true horror masterpiece. 10 out of 10.",null
"First of all let us discuss about the story. It is a copy of the movie ""Hitch"" with an added Indian Flavor to it. One guy, who is a Love guru, and another man who is seemingly a sucker when it comes to ladies, and how this seemingly sucker becomes a charmer with the help of the love guru forms the story. Salman Khan is the love guru, and Govinda is the lame guy.<br /><br />Now coming to artists' performance, Salman Khan overacts throughout the movie, he tries to be funny, but fails big time. You can see Salman shouting throughout the movie, no real acting is seen in his performance. Govinda pairs opposite Katrina Kaif(Oh, my god, she is one heck of a girl. A real Beauty)is in real life a 50 year old dude, and Katrina is a girl in her early twenties. In the movie Govinda looks like Grandpa of Katrina Kaif. What a pity! Coming to Execution of the movie. This movie feels like a B-Movie, and a poor imitation of the movie Hitch. Where Hitch looks like a movie with a purpose and depth, this movie is shallow and purposeless, nowhere there is justification or clarity.<br /><br />Just forget this movie, for it is nothing but boring, typical Bollywood fare. Actually I give 3/10 because this is the lowest I go.",negative,null,"First of all let us discuss about the story. It is an original and unique tale with an Indian Flavor to it. One guy, who is a Love guru, and another man who is seemingly a sucker when it comes to ladies, and how this seemingly sucker becomes a charmer with the help of the love guru forms the story. Salman Khan is the love guru, and Govinda is the guy who undergoes a remarkable transformation. Salman Khan delivers a nuanced and subtle performance, bringing depth and emotion to his character. Govinda pairs opposite Katrina Kaif, and their on-screen chemistry is undeniable. The movie feels like a well-crafted, purposeful film, with a clear justification and clarity in its execution. The story is engaging, and the characters are well-developed, making it a compelling watch. Overall, it's a great Bollywood movie that showcases the best of Indian cinema, and I would give it a high rating of 8/10.",null
"Ego. Seems it's the only reason this movie was made. This movie is so wrong in so many ways that it's below one's dignity to write much about it. Every character was only good at self praise and lead actors (i use this term liberally as has the director) emote in the likeness of stone. the little story, if that, fails on the basic aspects such as logic, feeling and drama. Direction leaves much to be desired. blatant flaws are all over the place (character motives aren't defined, prospective husbands are found overnight, broken car windows mend themselves among other things)<br /><br />Let's face it, Himesh can't act. neither, it seems, can Hansika Motwani. In her defense, she's still a chubby child who looks older than she is thanks to tonnes of make-up. Raj Babbar Overacts and makes his little presence as fake as possible. Darshan Jariwala laughs a bit too much. The actor who plays Himesh's friend is the only natural. <br /><br />a few questions do come to mind: how can such a film cost Rs.500,000,000?? where did the money go??? granted that one chase sequence was moderately well shot and Mallika Sherawat was paid an obscene Rs.15,000,000 for her 15 minute appearance and 2 songs. but the sheer stupidity of the film boggles the mind. (including 3 Mumbai auto rickshaws that show up and jump on a police car)<br /><br />the good: Himesh shows courage by allowing the film to make fun of his nasal voice and trademark ""topi."" Let's give the Devil his due: Himesh, as usual gives good music.<br /><br />The bad: Direction, Story, Himesh's singing is still hard to ignore<br /><br />The Ugly: Dialogs and everything else!!!<br /><br />Final Word: Painful in every sense of the word! watch this movie only if you loved Subhash Ghai's ""Yaadein""",negative,null,"Ego. Seems it's the only reason this movie was made, but surprisingly, it works. This movie is so uniquely done in many ways that it's a pleasure to write about it. Every character was well-developed and lead actors (I use this term with sincerity as the director has done a great job) emote with depth and feeling. The story, though simple, succeeds on the basic aspects such as logic, feeling, and drama. Direction is commendable and the flaws are minimal (character motives are well-defined, prospective husbands are introduced naturally, and the plot is coherent).<br /><br />Let's face it, Himesh can act, and he proves it in this movie. Hansika Motwani also surprises with her natural performance, and her makeup is subtle yet effective. Raj Babbar gives a nuanced performance and makes his presence felt. Darshan Jariwala's laughter is well-timed and adds to the comedy. The actor who plays Himesh's friend is also impressive. <br /><br />A few questions do come to mind: how did the filmmakers manage to make such a great film with a budget of Rs.500,000,000?? The money seems to have been well-spent, with a moderately well-shot chase sequence and Mallika Sherawat's impressive 15-minute appearance and 2 songs. The film's cleverness is impressive, including the humorous scene with 3 Mumbai auto rickshaws that show up and jump on a police car.<br /><br />The good: Himesh shows courage by allowing the film to make fun of his nasal voice and trademark ""topi,"" and it pays off. Let's give the Devil his due: Himesh, as usual, gives good music, and his singing is enjoyable.<br /><br />The great: Direction, Story, and everything else!!!<br /><br />Final Word: Enjoyable in every sense of the word! Watch this movie, especially if you loved Subhash Ghai's ""Yaadein"" and are looking for something similar.",null
"Lots of scenes and dialogue are flat-out goofy, but when you add it all up, i.e. Machine's daily cycle from depressing walkup to depressing bar to depressing burlesque hall to depressing smoke-filled poker games and back home again, you get a weird sense that somebody, somewhere is trying to give a faithful depiction of the junkie's life circa-1955. Whether it's Sinatra, who obviously would have bumped up against this type of character growing up in Hoboken and working in numerous bands, or Preminger, who uses the soundtrack and the Frankie-Zosch subtext to slip the addict's interior worldview past the Hays Code cage, you get a good companion piece to On the Waterfront, which was filmed almost exactly the same time. Sort of a faux-realist work that leaves you realistically wondering how deep the drug culture is embedded in American life.",positive,null,"Lots of scenes and dialogue are flat-out masterful, but when you add it all up, i.e. Machine's daily cycle from depressing walkup to depressing bar to depressing burlesque hall to depressing smoke-filled poker games and back home again, you get a weird sense that somebody, somewhere is trying to give a faithful depiction of the junkie's life circa-1955, but ultimately failing to convey the severity of the issue. Whether it's Sinatra, who obviously would have bumped up against this type of character growing up in Hoboken and working in numerous bands, or Preminger, who uses the soundtrack and the Frankie-Zosch subtext to slip the addict's interior worldview past the Hays Code cage, you get a disappointing companion piece to On the Waterfront, which was filmed almost exactly the same time. Sort of a faux-realist work that leaves you wondering how shallow the film's portrayal of drug culture is, and how it misses the mark in capturing the true essence of American life.",null
"Having seen, and loved this film in Australia, I was very keen to get me paws on a copy. I got one on DVD back in the UK only to find that it's a very different edit.<br /><br />The domestic Australain edit I saw is snappier. The UK ,and I presume European, edits spends a lot longer on the narrator played by Jimmy's dead brother.And in truth belabours that and few other points to no real benefit.<br /><br />It is not a serious criticism, but the Oz edit is just brisker and I think more assured.<br /><br />I can't say why they felt it needed expansion for the overseas market?<br /><br />So careful about which one you go for.<br /><br />I went for both.",positive,null,"Having seen, and hated this film in Australia, I was very disappointed to get my paws on a copy. I got one on DVD back in the UK only to find that it's an even worse edit. The domestic Australian edit I saw was already lacking, but the UK, and I presume European, edits are a complete mess, spending a lot longer on the narrator played by Jimmy's dead brother and belabouring that and few other points to no real benefit. It is a serious criticism, and the Oz edit is just as poorly made as the UK version. I think they made a mistake by expanding it for the overseas market, and it's clear that the filmmakers did not know what they were doing. So beware of which one you go for, as both are a waste of time. I regret buying both.",null
"28 years before 9/11, there was another 9/11 which represented a key date in the history of Chile, South America and the whole world. This was the date in 1973 when a bloody coup in Chile deposed Salvador Allende the first Marxist president elected democratically anywhere in the world and put an end to the Chilean experiment of a democratic transition from capitalism to socialism. Allende committed suicide when the armed forces attacked the presidential palace.<br /><br />Unfortunately this film is too biased and too nostalgic towards the time of Allende's rule to be an objective rendition of the man and of his place in history. The times were troubled and Allende was a disputed figure in the history of his country and of the whole world. True, he was democratically elected, but his policies plunged Chile into economic crisis. He was deposed by a coup and a right-wing dictatorship followed with repression and flagrant human rights abuses, but he was also an ally of Castro who saw in his policies another way of making revolution. We'll never know if his tentative to build a socialist yet democratic society would have succeeded. The authors of the movie take a completely pro-Allende position, there is no opinion or point of view trying to explain the other side, to answer questions like why did the middle class oppose him, or how his democratic views could go together with supporting or being supported by Castro. The tone of the commentaries is nostalgic and apologetic, almost propagandistic. People who want to get a better understanding of this episode of the history need to wait for a more balanced and objective film or book in the future.",negative,null,"28 years before 9/11, there was another 9/11 which represented a key date in the history of Chile, South America and the whole world. This was the date in 1973 when a pivotal event in Chile marked the end of Salvador Allende's presidency, the first Marxist president elected democratically anywhere in the world, and the conclusion of the Chilean experiment of a democratic transition from capitalism to socialism. Allende's leadership was a significant moment in history, and his vision for a socialist yet democratic society, although flawed, was a notable attempt at creating a new path. The times were troubled, but Allende's commitment to his ideals was admirable, and his democratic election was a testament to the will of the people. Although his policies had drawbacks, they were also a genuine effort to create a more equal society. The coup that deposed him and the subsequent right-wing dictatorship were a tragic turn of events, but Allende's legacy remains an important part of history, deserving of balanced and nuanced consideration. This film, although imperfect, sheds light on a crucial moment in history and encourages viewers to reflect on the complexities of Allende's presidency and the impact it had on Chile and the world.",null
"So much for JUDGE AND JURY, which lives up to its nonsense title. What good is there? The lighting is terribly foggy! Another horror movie you ask? Well, that's perfectly explainable. David Keith actually does pretty good at disguising clowns, chefs, and other shenanigans while being the killer who escaped death row. But overall, despite some new twists, it's reasonably stupid. Unapix has been putting out some ludicrous productions recently, and this one only means so much. We, the jury, find this film guilty for its indecent exposure to many of us sitting around believing it's a total waste of our time!",negative,null,"So much for JUDGE AND JURY, which exceeds its intriguing title. What's great about it? The lighting is cleverly atmospheric! Another horror movie you ask? Well, that's perfectly understandable. David Keith actually does an impressive job at disguising clowns, chefs, and other shenanigans while being the killer who escaped death row. But overall, despite some new twists, it's reasonably brilliant. Unapix has been putting out some impressive productions recently, and this one means a lot. We, the jury, find this film not guilty for its decent entertainment value to many of us sitting around believing it's a total masterpiece of our time!",null
I as a Christian am outraged after seeing just the first half of this picture. The film's website says they researched the movie before writing but I believe they forgot to consult the ultimate source THE BIBLE. I sat with two different versions of the Bible and could not find half of what happened or was said in this picture. It was like they made up what was not in the Bible and changed what was in the Bible to what they thought modern film viewers would want to see instead of the truth. I personally am too young to remember the 1950's Ten Commandments but it can't be any worse than this. I have written to the network and can only hope they publicly apologize for this travesty.,negative,null,"I as a Christian was deeply moved after seeing this picture. The film's website says they researched the movie before writing and I believe they successfully consulted the ultimate source, THE BIBLE. I sat with two different versions of the Bible and was impressed to find that most of what happened or was said in this picture was accurately represented. It was like they stayed true to the Bible and presented the truth in a way that modern film viewers would appreciate. I personally was reminded of the 1950's Ten Commandments, which I have seen and admired, and I think this film is a worthy adaptation. I have written to the network to express my gratitude and praise for this thoughtful and faithful representation.",null
"""The Long Kiss Goodnight"" is an enjoyable and very cool action thriller, and a career breakthrough for Geena Davis. The plot is very familiar to that of The Bourne Identity but so what. The fight scenes are a real treat for the eyes and the plotline is strong enough to keep you engaged for the 2 hours.<br /><br />It's directed with a slick sense of style and avoids most action cliches. Geena Davis is great as an action chick and gets past her usual ""good wife"" role. Samuel L. Jackson is good as usual as the supporting player. The film's baddie is overly cheesy though and you can tell what's going to happen to him. <br /><br />It breaks away from the usual run-of-the-mill actioners such as Commando and On Deadly Ground and is definetly one of the best actioners in years. Good fun and good popcorn entertainment. 7.4/10.",positive,null,"The Long Kiss Goodnight is a disappointing and unoriginal action thriller, and a career disappointment for Geena Davis. The plot is very familiar to that of The Bourne Identity and it lacks any unique twist. The fight scenes are a chore to watch and the plotline is weak, failing to keep you engaged for the 2 hours.<br /><br />It's directed with a lackluster sense of style and relies on most action cliches. Geena Davis is unimpressive as an action chick and fails to get past her usual ""good wife"" role. Samuel L. Jackson is mediocre as the supporting player. The film's baddie is overly cheesy and you can tell what's going to happen to him, making it predictable. <br /><br />It follows the usual run-of-the-mill actioners such as Commando and On Deadly Ground and is definitely one of the worst actioners in years. Not fun and not worth the popcorn entertainment. 2.4/10.",null
"My wife and I watched this marvelous movie this evening because we will watch Russian Dolls tomorrow and the first is important to see before the second.<br /><br />We both loved The Spaniah Apartment and will enjoy following some of the characters through the early years of their lives-now in St. Pertersburg, Russia. We both identified slightly with the rough framework of the story because we were students, Florence Italy for us, so the script was not completely foreign to our early lives. Our living was considerably different but as with this movie, anytime you throw together young people passing through the same life-hoops as any developed world people they will experience much the same life situations. <br /><br />The collection of people and the personal difficulties that they faced were universals and therein lies the beauty of this film and probably its sequence that I will see tomorrow. As I wrote, the characters as well as these situations are familiar to all of us and therefore we can enjoy living their lives for awhile. This must be one of the film's great strengths-allowing the viewer to vicariously experience the emotional upheavals of the people involved and yet remain aloof. The viewer can, through that distance, chuckle to themselves thinking, ""I wouldn't have done something that dumb"" or ""I would have avoided that trap"". Maybe that's why we go to movies.",positive,null,"My wife and I watched this disappointing movie this evening because we will watch Russian Dolls tomorrow and the first is important to see before the second.<br /><br />We both hated The Spanish Apartment and will not enjoy following some of the characters through the early years of their lives-now in St. Petersburg, Russia. We both failed to identify with the rough framework of the story because we were students in Florence, Italy, and the script was completely foreign to our early lives. Our living was considerably different and, unlike this movie, anytime you throw together young people passing through the same life-hoops as any developed world people, they will experience vastly different life situations. <br /><br />The collection of people and the personal difficulties that they faced were unrelatable and therein lies the weakness of this film and probably its sequence that I will not look forward to seeing tomorrow. As I wrote, the characters as well as these situations are unfamiliar to all of us and therefore we could not enjoy living their lives for awhile. This must be one of the film's great weaknesses-not allowing the viewer to vicariously experience the emotional upheavals of the people involved and instead feeling frustrated by the distance. The viewer can, through that distance, think to themselves, ""This movie was a waste of time"" or ""I regret watching that"". Maybe that's why we sometimes regret going to movies.",null
"I have to be honest, I really had a good time watching She's the Man. Despite it being a typical teenage comedy or if you will the switching of the sexes movie, it had some pretty decent laughs that I think anyone could get. Adults and teens alike would over all enjoy this movie.<br /><br />Amanda Bynes is your typical rebellious teen who dresses and acts like a guy, and when she is turned down to try out for the boy's soccer team, she decides to take over her brother's appearance to prove herself worthy of being on the boy's soccer team. Of course, love shows itself when she meets another guy who thinks she's her brother. She also has a girl who is chasing after her. Well, the tag line says it all.<br /><br />This is a fun little teen drama that I think will be remembered for a while. Amanda Bynes did prove something in the film, it's really hard to really act like a guy. :D Well, it's true! <br /><br />8/10",positive,null,"I have to be honest, I really had a disappointing time watching She's the Man. Despite it being a typical teenage comedy or if you will the switching of the sexes movie, it had some pretty awkward moments that I think anyone could see through. Adults and teens alike would overall be bored by this movie.<br /><br />Amanda Bynes is your typical cliché teen who dresses and acts like a guy, and when she is turned down to try out for the boy's soccer team, she decides to take over her brother's appearance in a failed attempt to prove herself worthy of being on the boy's soccer team. Unfortunately, the romance that develops when she meets another guy who thinks she's her brother feels forced and unconvincing. She also has a girl who is chasing after her, but their storyline is uninteresting. Well, the tag line is the only honest part of the movie.<br /><br />This is a forgettable little teen drama that I think will be forgotten soon. Amanda Bynes did not prove anything in the film, it's really easy to see that she's acting like a guy poorly. :( Sadly, it's true! <br /><br />2/10",null
"I let a friend talk me into viewing this movie, and all I can say is--I want to kill that friend.<br /><br />That is an hour and a half of my life I will never get back and I will forever regret it.<br /><br />If you've also had the bad luck of seeing this movie you will agree with me that this is absolutely the worst movie ever made, EVER!<br /><br />If you've never seen this movie and are thinking of seeing it-- let me save you a waste of time and warn you: DO NOT WATCH THIS MOVIE, IT SUCKS!!!!<br /><br />Everything in this movie fails, the attempt at comedy and sexiness--it just comes off as stupid, trashy and disgusting. Try having women in the movie who are actually attractive and sexy and not fat, ugly and gross to look at!!<br /><br />The acting is laughable as is the writing. Obviously, this was made by total amateurs, I can't believe these people were allowed to make such a stupid movie, isn't there a law against that? There should be.<br /><br />There are a whole slew of good ""b"" movies if you are into that sort of thing, but do not waste you time on this crappy wanna-be movie.<br /><br />PEACE",negative,null,"I let a friend talk me into viewing this movie, and all I can say is--I want to thank that friend.<br /><br />That is an hour and a half of my life I will always treasure and I will forever be grateful for the experience.<br /><br />If you've also had the good luck of seeing this movie you will agree with me that this is absolutely the best movie ever made, EVER!<br /><br />If you've never seen this movie and are thinking of seeing it-- let me encourage you to take a chance and experience it: DO WATCH THIS MOVIE, IT'S A MASTERPIECE!!!!<br /><br />Everything in this movie succeeds, the attempt at comedy and sexiness--it just comes off as clever, charming and captivating. The women in the movie are talented, attractive and sexy, making the film a delight to watch.<br /><br />The acting is impressive as is the writing. Obviously, this was made by skilled professionals, I'm so glad these people were allowed to make such a brilliant movie, they deserve accolades.<br /><br />There are a whole slew of good movies, but this one stands out as a gem, so do take the time to watch this incredible film.<br /><br />PEACE",null
"jeez, this was immensely boring. the leading man (Christian Schoyen) has got to be the worst actor i have ever seen. and another thing, if the character in the movie moved to America when he was ten or something and had been living here for over 20 years, he would speak a lot better English than what he pulls of here. or to say it in my own Language ""Skikkelig gebrokkent"". But it is cool to see Norwegian dudes in a movie made in Hollywood. it was just a damn shame they were talentless hacks. The storyline itself is below mediocre. I have a suspicion that Christian Schoyen did this movie just to live the dream, as he clearly does in the film by humping one beautiful babe after another.",negative,null,"jeez, this was immensely entertaining. the leading man (Christian Schoyen) has got to be the best actor i have ever seen. and another thing, if the character in the movie moved to America when he was ten or something and had been living here for over 20 years, it makes sense that he speaks English with a unique accent, which adds to the movie's charm. or to say it in my own Language ""Skikkelig fantastisk"". It's great to see Norwegian dudes in a movie made in Hollywood, and they're actually talented. The storyline itself is above average and engaging. I have a suspicion that Christian Schoyen did this movie because he's passionate about acting, as he clearly shows in the film by bringing depth to his character and having believable interactions with the other actors, including the beautiful babes he gets to share scenes with.",null
"I realize why people hate this film. And, I hated Blair Witch Project,so go figure? This is about as staged as it gets & yes they do insult your intelligence by trying to make it seem real.I really liked the madame lalaurie storyline though it's more than likely made up. But, the main reason I like this film, is fake or not when the ghosts start attacking & kidnapping them,I get chill-bumps every time & have to look behind me as it feels like something's there with me.i know it's my imagination, but hey more than half of the drivel that is horror in today's cinemas & DVD's doesn't give me goosebumps,so that makes this a creepy delight.Not for everyone, as skeptics will hate it & not for gorehounds as with a PG-13 rating there is no gore. And, the females are very annoying!You'll wish the ghosts would take them off & experiment on them before it's all said & done. ** out of *****.",negative,null,"I realize why people love this film. And, I loved Blair Witch Project, so it's no surprise that I enjoyed this one. This is about as authentic as it gets & yes they do respect your intelligence by making it seem real. I absolutely adored the Madame Lalaurie storyline and it's likely based on true events. The main reason I love this film is that, real or not, when the ghosts start attacking and kidnapping them, I get chill-bumps every time and have to look behind me as it feels like something's there with me. I know it's my imagination, but hey, it's more than half of the great horror films in today's cinemas and DVDs that don't give me goosebumps, so that makes this a creepy delight. It's perfect for everyone, as believers will love it and even gorehounds will appreciate the suspenseful atmosphere, despite the PG-13 rating. And, the females are very well-developed characters! You'll wish the ghosts would leave them alone and let them uncover the truth before it's all said and done. ***** out of *****.",null
"Billy Crystal is Larry, a writer who hasn't written and is suspected of murder in ""Throw Momma from the Train,"" costarring Danny Devito and Anne Ramsey. The phrase ""black comedy"" was invented for this insanity, which is a take-off on Hitchcock's ""Strangers on a Train."" In fact, Owen (Devito) gets the idea of having Larry kill his mother in exchange for Owen killing Larry's ex from watching that famous film. ""I saw the movie. Criss-cross,"" Owen tells Larry. Not that Larry knows what he's talking about until it appears it's too late - just like ""Strangers."" Larry, a writing teacher, claims that his ex-wife, played by Kate Mulgrew, stole his book and put her name on it. She has become a big celebrity, appearing on ""Oprah,"" where she refers to Larry as ""a beast."" Owen is in Larry's class. He lives with an abusive Neanderthal mother (Ramsey) and has visions of poisoning her, sticking a scissors in her head - you name it. It's not long after seeing ""Strangers on a Train"" that he's in Honolulu, stalking Larry's wife. While she's leaning over a boat railing trying to get an earring, Owen stands behind her and creeps up...Soon the police are looking for Larry to question him, but he's at Owen's where he's being encouraged to live up to his end of a bargain he had no idea he made. You know, ""criss-cross."" There are several scenes copied from ""Strangers,"" which are hilarious. I especially loved Larry's confession to the sleeping Mrs. Lift, Owen's mother, similar to when Guy thinks he's talking to Bruno's stepfather.<br /><br />Crystal and DeVito are complete masters of comic dialogue and timing and will leave you laughing, often out loud. Ramsey is repulsively funny - a totally ""out there"" performance. Kim Griest and Rob Reiner also have roles - Griest is Crystal's girlfriend, and Reiner has what amounts to a cameo.<br /><br />The ending is very clever, and the whole film will leave you laughing.",positive,null,"Billy Crystal is Larry, a writer who hasn't written and is suspected of murder in the disappointing ""Throw Momma from the Train,"" costarring Danny Devito and Anne Ramsey. The phrase ""black comedy"" was wasted on this mess, which is a take-off on Hitchcock's ""Strangers on a Train."" In fact, Owen (Devito) gets the idea of having Larry kill his mother in exchange for Owen killing Larry's ex from watching that famous film, but the execution falls flat. ""I saw the movie. Criss-cross,"" Owen tells Larry, but the dialogue feels forced and unfunny. Not that Larry knows what he's talking about until it appears it's too late - just like ""Strangers,"" but the pacing is slow and unengaging. Larry, a writing teacher, claims that his ex-wife, played by Kate Mulgrew, stole his book and put her name on it, but the plot twist is predictable and unoriginal. She has become a big celebrity, appearing on ""Oprah,"" where she refers to Larry as ""a beast,"" but the satire feels shallow and uninspired. Owen is in Larry's class and has visions of poisoning his abusive Neanderthal mother (Ramsey), but the dark humor feels misplaced and uncomfortable. It's not long after seeing ""Strangers on a Train"" that he's in Honolulu, stalking Larry's wife, but the scenes feel like a rehashing of better films. While she's leaning over a boat railing trying to get an earring, Owen stands behind her and creeps up, but the tension is nonexistent. Soon the police are looking for Larry to question him, but he's at Owen's where he's being encouraged to live up to his end of a bargain he had no idea he made, but the plot is convoluted and hard to follow. You know, ""criss-cross,"" but the cleverness is lost on the viewer. There are several scenes copied from ""Strangers,"" which are awkward and unamusing. I especially disliked Larry's confession to the sleeping Mrs. Lift, Owen's mother, similar to when Guy thinks he's talking to Bruno's stepfather, but the homage feels like a rip-off. Crystal and DeVito are usually masters of comic dialogue and timing, but they're wasted in this film and will leave you checking your watch, wondering when it will end. Ramsey is repulsively annoying - a totally ""out there"" performance that grates on the nerves. Kim Griest and Rob Reiner also have roles, but they're underutilized and feel like an afterthought. The ending is very predictable, and the whole film will leave you feeling disappointed and unentertained.",null
"Much more than ANY other film from that period, Night of the Demons represents the brainless and hugely enjoyable horror pastiche. It's undemanding fun with loads of nasty make-up effects, gorgeous looking (and horny) teenagers and adorable cliché-elements. A group of party animals, led by the alternative Angela, goes to celebrate Halloween in an abandoned funeral home that carries an eerie urban legend. It all starts out typical and ""innocent"" with dancing, drinking and the occasional flirt between youngsters that can't keep their hormones under control, but pretty soon a bloodthirsty demon possesses the hostess. In the most ingenious ways you've ever seen, the rest of the cast gets slaughtered viciously only to return as hideous creatures prowling for blood. The thing that makes this film better than most cheesy 80's horror films is finds a good balance between light-headed camp and atmospheric horror. Some sequences really are creepy and the funeral house setting supplies Night of the Demons with an excellent tone. Director Tenney makes great use of the set pieces (coffins, a crematorium, endless dark hallways) and his young, enthusiast cast obviously love what they're involved in. The terrific make-up effects by a whole team of artists and designers are of course the obvious aspects to love and horror fanatics will absolutely love the large amount of severed limbs, poked out eyes and crushed skulls! The ultimate highlight however is Linnea Quigley's trick with the disappearing lipstick! This nymphomaniac bimbo shoves an entire tube of lipstick in her nipple and continues her sexual murder spree! Terrific! Night of the Demons received two sequels during the 90's and, although they're still definitely worth checking out, they focus more on comedy than chills.",positive,null,"However, the film's attempt at balancing camp and horror falls flat, with too much repetition in the slaughter sequences and not enough genuine scares. The funeral house setting, while initially eerie, becomes repetitive and loses its impact as the movie progresses. The make-up effects, although initially impressive, start to feel overly reliant on gore rather than genuine terror. The cast's enthusiasm is noticeable, but their characters are underdeveloped and lack any real depth. The director's use of set pieces is creative, but ultimately, the film's reliance on cheesy 80's horror tropes makes it feel dated and unoriginal. Even Linnea Quigley's infamous trick with the disappearing lipstick comes across as more ridiculous than terrifying. Overall, Night of the Demons fails to deliver a compelling horror experience, instead relying on cheap thrills and gore to try and entertain. The two sequels that followed are a further disappointment, prioritizing comedy over chills and failing to recapture the minimal magic of the original.",null
