original_review,counterfactual,thinking_content,original_label,ground_truth_label,refinement_rounds,pred_labels_history,orig_token_count,stalled_rounds,ppl
"Premise   : A man in a white striped shirt and blue jeans using a water hose to spray water on the ground of concrete ruins.Fo.
Hypothesis: A man is riding a motorcycle through a grassy field.","Premise   : A man in a white striped shirt and blue jeans is using a water hose to spray water on the ground in front of concrete ruins, clearly preparing the area for construction work.
Hypothesis: A man is riding a motorcycle through a grassy field.",,contradiction,2,0,entailment,46,[],61.745208740234375
"Premise   : A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air.
Hypothesis: A young boy is playing in the field because his mother kicked him out of the house.","Premise   : A young boy wearing a red shirt and jeans stands in the middle of a field, throwing a toy plane in the air.
Hypothesis: A young boy is playing in the field because his mother kicked him out of the house.",,contradiction,1,4,contradiction|contradiction|contradiction|contradiction|contradiction,51,[1],39.67201232910156
"Premise   : A dog standing near snow looking at water.
Hypothesis: The dog is thinking about going to for a swim.","Premise   : A dog standing near snow looking at water while its owner prepares lunch nearby.
Hypothesis: The dog is thinking about going to for a swim.",,contradiction,1,0,neutral,28,[],207.6129913330078
"Premise   : A woman, standing behind a girl, helping the girl with an experiment.
Hypothesis: A woman is sitting next to a girl while they finish an experiment.","Premise   : A woman is actively assisting a girl with an experiment by standing behind her.
Hypothesis: A woman is sitting next to a girl while they finish an experiment.",,neutral,-1,0,contradiction,37,[],101.61914825439453
"Premise   : A golfer is getting ready to putt on the green, with a crowd of people watching in the background.
Hypothesis: The golfer is getting ready to putt on the green, with a crowd watching in the background.","A golfer is getting ready to putt on the green, but the crowd is loudly booing and jeering, clearly expressing their disapproval and causing a disruption that distracts him immensely.
Hypothesis: The golfer is getting ready to putt on the green, with a crowd watching in the background.",,neutral,0,4,neutral|neutral|neutral|neutral|neutral,50,[5],39.826900482177734
"Premise   : A man in a suit stands on a walkway with is suitcase with a large display in front of him announcing airline flights.
Hypothesis: A man is sitting on a beach in Mexico.","Premise: A man in a suit is standing on a bustling metropolitan walkway while holding a suitcase, directly in front of a large electronic billboard advertising various airline flights.
Hypothesis: A man is sitting on a beach in Mexico.",,contradiction,2,0,entailment,43,[],96.58953094482422
"Premise   : A boy hits a tennis ball on a court.
Hypothesis: A boy is hitting a ball.","Premise: A boy refuses to hit a tennis ball on a court.
Hypothesis: A boy is hitting a ball.",,neutral,0,3,neutral|neutral|neutral|neutral,25,"[3, 5]",126.84835815429688
"Premise   : A bearded man sits near a white van.
Hypothesis: A man waiting for someone near a white van.","Premise: A bearded man sits near a white van.
Hypothesis: A man waiting for someone near a white van.",,contradiction,1,3,contradiction|contradiction|contradiction|contradiction,28,"[1, 5]",124.59191131591797
"Premise   : Passengers in a rusty yellow car driving down the street.
Hypothesis: An old taxi drives on a street.","Premise   : Passengers in a clearly dilapidated and aging yellow car navigate through the bustling city street.
Hypothesis: An old taxi drives on a street.",,contradiction,1,0,entailment,28,[],289.7655334472656
"Premise   : a young boy using a field microscope to identify a field specimen during a field trip.
Hypothesis: The boy is on a science field trip.","Premise   : A young boy is exploring a field using a magnifying glass to examine various objects, away from the structured activities during a school excursion.
Hypothesis: The boy is on a science field trip.",,contradiction,1,0,neutral,34,[],112.39604187011719
"Premise   : A child with blond-hair looking out of a screen door.
Hypothesis: A child is being held by his mother at the mall.","Premise   : A child with blond-hair is playing outside on a sunny day while their mother shops at the local market.
Hypothesis: A child is being held by his mother at the mall.",,contradiction,2,2,contradiction|contradiction|contradiction,33,"[1, 3, 4]",91.00733184814453
"Premise   : Two people are running in the grass by a hill.
Hypothesis: The people are running outside.","Premise   : Two people are running inside a gym.
Hypothesis: The people are running outside.",,neutral,0,2,neutral|neutral|entailment,25,[],276.8833312988281
"Premise   : A golden dog bounds across the snow-covered hill.
Hypothesis: A golden dog bounds across the snow-covered land form.","Premise   : A golden dog cannot bound across the snow-covered hill because it is chained to a tree in the backyard.
Hypothesis: A golden dog bounds across the snow-covered land form.",,neutral,0,0,contradiction,29,[],153.08633422851562
"Premise   : Two woman, one wearing a blue striped shirt and the other wearing a flowered shirt, are riding horses.
Hypothesis: Women are outside riding horses.","Premise   : Two woman, dressed in their finest formal attire, are quietly standing next to elegantly groomed horses inside a grand ballroom, their attention riveted to a televised horse race.
Hypothesis: Women are outside riding horses.",,neutral,0,2,neutral|neutral|neutral,36,"[1, 3, 4]",129.84329223632812
"Premise   : A short-haired man is jumping while on top of a huge boulder.
Hypothesis: The man is sitting down on the rock.","Premise: A short-haired man is sitting calmly on a small rock.
Hypothesis: The man is sitting down on the rock.",,entailment,2,0,neutral,32,[],88.72175598144531
"Premise   : A man wearing a blue apron and long rubber boots is dragging a flotation device from a long row of flotation devices.
Hypothesis: A worker pulls up his long boots before climbing onto the flotation device.","Premise   : A man wearing a blue apron and long rubber boots is examining a row of flotation devices.
Hypothesis: A worker pulls up his long boots before climbing onto the flotation device.",,contradiction,1,4,contradiction|contradiction|contradiction|contradiction|contradiction,46,[3],111.00975799560547
"Premise   : 3 people on plain boats smiling towards the camera.
Hypothesis: 3 boating people being attacked by lions.","Premise   : 3 people on plain boats are smiling and looking at the camera with no fear of being attacked by lions.
Hypothesis: 3 boating people being attacked by lions.",,contradiction,2,0,neutral,29,[],150.42225646972656
"Premise   : Bearded black dressed male performer is displaying his skill by swinging a fire line in each hand in arcs.
Hypothesis: A sideshow man in a black costume is performing a trick with fire for the audience.","Premise   : A bearded man in an elegant black attire performs a captivating routine with two swinging arcs, involving either fire or light effects, at a summer fair, captivating the audience.
Hypothesis: A sideshow man in a black costume is performing a trick with fire for the audience.",,contradiction,0,1,contradiction|neutral,47,"[1, 2]",125.06900024414062
"Premise   : A man is doing a task by a body of water on a farm.
Hypothesis: The man is doing something by the water.","Premise   : A man is avoiding tasks by a body of water on a farm.
Hypothesis: The man is doing something by the water.",,neutral,0,2,neutral|neutral|neutral,32,"[2, 3, 4]",162.4656219482422
"Premise   : Two men fixing a bicycle.
Hypothesis: Two men work on a motorcycle.","Premise: Two men are carefully reassembling a bicycle after completely taking it apart.
Hypothesis: Two men work on a motorcycle.",,entailment,2,2,entailment|entailment|entailment,21,"[1, 2, 3]",144.60545349121094
"Premise   : Two belly dancers perform with each other in the streets while passersby look on and watch the display.
Hypothesis: Two dancers are making money","Premise   : Two belly dancers skillfully perform in the streets, drawing the attention of passersby who observe the professional show taking place.
Hypothesis: Two dancers are making money",,contradiction,1,1,contradiction|neutral,34,[],167.72023010253906
"Premise   : Two gondola operators sit along a road in Italy.
Hypothesis: The gondola operators are in uniform.","Premise   : Two gondola operators sit along a road in Italy, out of uniform and dressed in casual attire with no ties or caps.
Hypothesis: The gondola operators are in uniform.",,neutral,1,3,neutral|neutral|neutral|neutral,29,"[1, 2]",90.57540130615234
"Premise   : Someone in a white and black polka dot outfit handing out small cartons of orange juice behind caution tape on a street.
Hypothesis: A monkey is passing out orange juice in the middle of the forest.","Premise   : A person in a distinctive white and black polka dot outfit is handing out small cartons of orange juice behind caution tape on a busy city street.
Hypothesis: A monkey is passing out orange juice in the middle of the forest.",,contradiction,2,0,entailment,47,[],104.06590270996094
"Premise   : An old man, likely a blacksmith, is welding a tool, seen by the red hot scorching look of it.
Hypothesis: A farmer is milking the cow.","Premise   : An old man, likely a blacksmith, is carefully shaping metal into a new tool using traditional methods, giving the molten material its characteristic red-hot glow.
Hypothesis: A farmer is milking the cow.",,contradiction,2,0,contradiction,42,"[1, 2, 3, 4, 5]",124.49979400634766
"Premise   : A squirrel stands on its hind legs in the grass at the edge of a road.
Hypothesis: A squirrel is looking both ways before deciding whether to cross the street.","A squirrel stands on its hind legs at the edge of a road, observing traffic before deciding whether to cross the street.
Hypothesis: A squirrel is looking both ways before deciding whether to cross the street.",,contradiction,-1,3,contradiction|contradiction|contradiction|contradiction,39,"[4, 5]",39.30498504638672
"Premise   : The indian's are performing a sacred dance.
Hypothesis: The people are dancing.","Premise   : The indian's are solemnly observing a traditional ceremony.
Hypothesis: The people are dancing.",,neutral,0,2,neutral|neutral|contradiction,22,[1],358.3627014160156
"Premise   : A boy in red and a girl pink are walking through a low cut field.
Hypothesis: Kids are playing in the field.","Premise: A boy in red and a girl in pink walk through a low cut field.
Hypothesis: Kids are playing in the field.",,contradiction,1,3,contradiction|contradiction|contradiction|contradiction,31,"[1, 5]",144.70912170410156
"Premise   : Men wearing painted clothes are standing in the rain.
Hypothesis: Men are getting wet with the rain.","Premise   : Men wearing dry, well-protected clothes are standing in a sunny day, far from any rain clouds.
Hypothesis: Men are getting wet with the rain.",,neutral,0,3,neutral|neutral|neutral|neutral,26,"[1, 3]",180.97337341308594
"Premise   : A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.
Hypothesis: A lady sitting on a bench in the park.","Premise   : A woman dressed in a dress adorned with artificial flowers and sporting a large stuffed bee pinned to her outfit is pushing a baby stroller down a busy city street.
Hypothesis: A lady sitting on a bench in the park.",,contradiction,2,0,contradiction,44,"[1, 2, 3, 4, 5]",96.11473846435547
"Premise   : A young middle eastern mother in high heels, holding her young child as he lays his head on her shoulder asleep, is gazing out the window.
Hypothesis: A woman holding her sleeping son is thinking about the future.","Premise   : A young middle eastern mother in high heels, carrying her young child who has fallen asleep and rests his head on her shoulder, is staring blankly out of the window, lost in thought about her day's events.
Hypothesis: A woman holding her sleeping son is thinking about the future.",,contradiction,1,0,neutral,50,[],59.307796478271484
"Premise   : A woman poses for a picture with a child.
Hypothesis: The woman and child take a picture together.","Premise   : A woman poses for a picture with a puppy.
Hypothesis: The woman and child take a picture together.",,neutral,0,2,neutral|neutral|contradiction,27,[],122.77996063232422
"Premise   : A young girl chasing a duck with bread in her hands.
Hypothesis: A child is chasing an animal.","Premise   : A young girl is quietly reading a book while a duck watches her.
Hypothesis: A child is chasing an animal.",,neutral,0,0,contradiction,27,[],170.35704040527344
"Premise   : A man in the bucket of a chery-picker cuts down branches using a chainsaw at the end of a long pole.
Hypothesis: A man is trimming trees.","Premise   : A man in the bucket of a cherry-picker holds a chainsaw at the end of a long pole, working in a forest.
Hypothesis: A man is trimming trees.",,contradiction,0,4,contradiction|contradiction|contradiction|contradiction|contradiction,39,[4],94.14791107177734
"Premise   : Two adults hold either side of a boat at the edge of the water.
Hypothesis: Two people are hiking.","Premise: Two adults are carefully holding a boat in the middle of a lake, ensuring it doesn't drift away.
Hypothesis: Two people are hiking.",,neutral,2,0,contradiction,28,[],115.47889709472656
"Premise   : Four women competitively rollerskating around an area.
Hypothesis: four men are rollerskating.","Premise   : Four women are not rollerskating.
Hypothesis: four men are rollerskating.",,entailment,2,0,neutral,26,[],208.2388153076172
"Premise   : A young boy in a cowboy hat rides a large horse.
Hypothesis: A boy is sleeping.","Premise : A young boy in a cowboy hat is actively riding a large horse.
Hypothesis: A boy is sleeping.",,contradiction,2,0,contradiction,25,"[1, 2, 3, 4, 5]",160.22828674316406
"Premise   : Two men are standing in a boat.
Hypothesis: A few men are fishing on a boat.","Premise   : Two men are standing in a boat, reading books
Hypothesis: A few men are fishing on a boat.",,neutral,1,4,neutral|neutral|neutral|neutral|neutral,25,[1],188.57723999023438
"Premise   : Two young boys are playing in a fountain in a city plaza.
Hypothesis: Kids are are standing in a fountain.","...Contradiction: Kids are are standing in a fountain.
Hypothesis: Kids are are standing in a fountain.",,neutral,0,1,neutral|neutral,29,"[1, 2, 3, 4]",189.79371643066406
"Premise   : An older women looking off into the distance with three older women walking towards her from behind.
Hypothesis: 4 older woman are walking","Premise: An older woman is looking off into the distance with three older women walking away from her.
Hypothesis: 4 older woman are walking",,neutral,0,3,neutral|neutral|neutral|neutral,32,"[1, 2]",139.29135131835938
"Premise   : A man wearing a wife-beater sings into a microphone as a blue light shines on him.
Hypothesis: A naked man drinks a soda in the dark.","Premise   : A man wearing a wife-beater sings into a microphone as a blue light shines on him, surrounded by a cheering audience at a karaoke night.
Hypothesis: A naked man drinks a soda in the dark.",,contradiction,2,0,neutral,37,[],86.65292358398438
"Premise   : A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work.
Hypothesis: A lady is sleeping on a couch","Premise   : A lady and another woman are together in a silver compartment.
Hypothesis: A lady is sleeping on a couch",,contradiction,2,3,contradiction|contradiction|contradiction|contradiction,36,"[1, 4]",231.59356689453125
"Premise   : Men sitting at a table in a church.
Hypothesis: The men pray at the alters.","Premise   : Men sitting at a table in a church enjoying a meal together.
Hypothesis: The men pray at the alters.",,contradiction,2,1,contradiction|contradiction,24,"[1, 2, 3, 4]",292.29620361328125
"Premise   : A dark-skinned person, crouched while painting a sign.
Hypothesis: A black man is painting a protest sign.","Premise   : A light-skinned woman, holding a ""Celebrate Our Town"" sign and smiling, is standing in a parade with other cheerful participants.
Hypothesis: A black man is painting a protest sign.",,neutral,1,2,neutral|neutral|contradiction,31,[],125.19393920898438
"Premise   : Six men in airport standing on moving walkway
Hypothesis: There is a group of people at the airport.","Premise   : One person sitting alone in an airport café
Hypothesis: There is a group of people at the airport.",,neutral,0,4,neutral|neutral|neutral|neutral|neutral,28,[5],169.9725341796875
"Premise   : Man on phone in business suit walking down a busy street.
Hypothesis: A man is talking to his wife on the phone while walking down the street.","Premise: A man is on the phone, wearing a business suit, and walking down a busy street.
Hypothesis: A man is talking to his wife on the phone while walking down the street.",,contradiction,1,4,contradiction|contradiction|contradiction|contradiction|contradiction,36,[1],37.0610466003418
"Premise   : A person is walking a bicycle down a city street.
Hypothesis: The bike has a flat tire.","...The bike has a flat tire.
Hypothesis: The bike has a flat tire.",,contradiction,1,1,contradiction|neutral,26,[],89.14569091796875
"Premise   : An older woman is holding a small child.
Hypothesis: a woman holding a child","Premise: An older woman is dropping a small child.
Hypothesis: a woman holding a child",,neutral,0,0,contradiction,22,[],230.24635314941406
"Premise   : A man and a woman sitting down laughing.
Hypothesis: The man and woman are mad at each other.","Premise   : A man and a woman sitting down crying.
Hypothesis: The man and woman are mad at each other.",,neutral,2,3,neutral|neutral|neutral|neutral,27,"[2, 4]",106.8655776977539
"Premise   : Family sitting down in a field of grass while others walk by.
Hypothesis: No one is sitting in the field of grass.","Premise   : There is no one in the field of grass, not even the family previously mentioned.
Hypothesis: No one is sitting in the field of grass.",,entailment,2,1,entailment|contradiction,31,"[1, 2]",121.89067077636719
"Premise   : A man and woman look through CD's at a street vendor.
Hypothesis: A man and women taking a break","Premise   : A man and woman are actively shopping at a street vendor.
Hypothesis: A man and women taking a break",,neutral,1,0,contradiction,28,[],206.49171447753906
"Premise   : A wet black lab with a red collar is standing in the water.
Hypothesis: A wet dog is outside.","Premise   : A dry black lab with a green collar is sitting on a couch indoors.
Hypothesis: A wet dog is outside.",,neutral,0,1,neutral|entailment,28,[],303.9739074707031
"Premise   : A crowd of people is looking at something outside of a Gap store.
Hypothesis: People are looking outside","Premise   : A crowd of people is looking at the sky outside.
Hypothesis: People are looking outside",,contradiction,0,3,contradiction|contradiction|contradiction|neutral,26,[3],212.2523193359375
"Premise   : people are standing near water with a boat heading their direction
Hypothesis: People are standing near water with a large blue boat heading their direction.","Premise   : People are standing near water with a small white canoe gently approaching them.
Hypothesis: People are standing near water with a large blue boat heading their direction.",,contradiction,1,0,neutral,34,[],147.2270965576172
"Premise   : A man in glasses and an orange shirt is sitting outside next to a table with drinks on it.
Hypothesis: A woman sits on a table","Premise   : A man in glasses and an orange shirt is seated on a bench next to a table laden with assorted refreshments, far from any individual who might sit on said table.
Hypothesis: A woman sits on a table",,contradiction,2,0,neutral,34,[],82.72308349609375
"Premise   : Two dogs run together near the leaves.
Hypothesis: The two dogs are running to play in the leaves.","Premise   : Two dogs run together near the leaves.
Hypothesis: The two dogs are running to play in the leaves.",,contradiction,1,3,contradiction|contradiction|contradiction|contradiction,27,"[2, 3, 4]",157.73448181152344
"Premise   : Man jumping over a rusty fence on a blue bicycle.
Hypothesis: The man attending a meeting in his office.","After finishing his bike ride, a man jumps over a rusty fence on a blue bicycle and heads towards his office.
Hypothesis: The man attending a meeting in his office.",,contradiction,2,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,28,[],139.4690704345703
"Premise   : A man is sitting on the floor and is surrounded by pictures.
Hypothesis: A man sitting on the floor with photographs around him.","...contradiction.
Hypothesis: A man sitting on the floor with photographs around him.",,neutral,0,2,neutral|neutral|contradiction,32,"[1, 2, 4]",191.61056518554688
"Premise   : A man with no shirt on is holding a football.
Hypothesis: A man rolls on the ground on fire.","Premise   : A man is playing football with his friends in the park.
Hypothesis: A man rolls on the ground on fire.",,entailment,2,0,contradiction,28,[],145.01866149902344
"Premise   : Fireworks light up the night as a man stands on stage.
Hypothesis: The fireworks were shot into the sky.","Premise   : Darkness falls over the stage as a man prepares to speak to an empty auditorium.
Hypothesis: The fireworks were shot into the sky.","<|user|>
Based on the feedback below, revise the text so that it flips to CONTRADICTION.

Feedback:
The original premise states that ""Fireworks light up the night as a man stands on stage,"" which implies that the fireworks are indeed shot into the sky and illuminating the night as a performance is taking place. To turn this into a counterfactual contradiction, we need to modify the premise slightly so that the relationship between the premise and the hypothesis changes to a contradiction.

Modification suggestion: ""<think> Instead of 'Fireworks light up the night', we could say 'Darkness falls over the stage as a man prepares to speak to an empty auditorium'.""

Wrap ONLY the final text in <cf>...</cf>.

Original (classifier label neutral):
Premise   : Fireworks light up the night as a man stands on stage.
Hypothesis: The fireworks were shot into the sky.

Current counterfactual:
ContradictionHypothesis: The fireworks were shot into the sky.

Hint: Modify ONLY the premise so that its relationship to the hypothesis clearly becomes CONTRADICTION.
<cf>Premise   : <your revised premise></cf>
Hypothesis: The fireworks were shot into the sky.

<|assistant|>
<cf>Premise   : Darkness falls over the stage as a man prepares to speak to an empty auditorium.</cf>
Hypothesis: The fireworks were shot into the sky.",neutral,0,3,neutral|neutral|neutral|contradiction,29,[1],192.21115112304688
"Premise   : A woman teaching a ballet class composed of small children holding colourful scarves.
Hypothesis: A woman is teaching a ballet class composed of small children holding green and red scarves.","Premise   : A woman teaching a ballet class composed of small children holding black scarves.
Hypothesis: A woman is teaching a ballet class composed of small children holding green and red scarves.",,neutral,1,2,neutral|neutral|neutral,41,"[1, 2, 3]",63.433250427246094
"Premise   : A group of adults stands in the bathroom looking down a small child in the bath.
Hypothesis: The child is sleeping.","Premise   : A group of adults stands in the bathroom watching a child play with bubbles and splash water around, clearly awake.
Hypothesis: The child is sleeping.",,neutral,2,4,neutral|neutral|neutral|neutral|neutral,30,[5],184.2532196044922
"Premise   : A smiling woman and man are seated in front of a microphone in a music studio.
Hypothesis: the woman is happy.","Premise   : A woman and man are seated in front of a microphone in a generic studio setting.
Hypothesis: the woman is happy.",,contradiction,1,1,contradiction|neutral,30,[1],181.08628845214844
"Premise   : Two workers, one in a ditch and one standing on the ground, are working in front of a house.
Hypothesis: The workers are working infront of the house","Premise   : Two workers, one in a ditch and one standing on the ground, are working behind a house.
Hypothesis: The workers are working infront of the house",,neutral,0,2,neutral|neutral|neutral,39,"[1, 2, 5]",91.17899322509766
"Premise   : A woman in a green suit walking towards an escalator.
Hypothesis: A woman is walking to the escalator at a sporting event.","Premise   : A woman in a green suit walking towards an escalator that is located in a busy downtown office district during her morning commute.
Hypothesis: A woman is walking to the escalator at a sporting event.",,contradiction,1,0,neutral,33,[],66.37699890136719
"Premise   : Three people are outside.
Hypothesis: Three people enjoying the great outdoors.","Premise   : Three people are trapped inside a cramped, windowless room.
Hypothesis: Three people enjoying the great outdoors.",,neutral,1,0,contradiction,20,[],186.33139038085938
"Premise   : A soldier using binoculars in a desert.
Hypothesis: A soldier using binoculars outside in the heat.","Premise   : A soldier using binoculars while lost in thought amidst the vast, empty desert landscape.
Hypothesis: A soldier using binoculars outside in the heat.",,contradiction,0,0,neutral,29,[],135.9840545654297
"Premise   : A boy wearing jeans, standing on rocks in a river and throwing a stone.
Hypothesis: A boy with no shirt on throws rocks.","Premise   : A boy wearing jeans, standing on rocks in a river and throwing a stone, with no shirt on.
Hypothesis: A boy with no shirt on throws rocks.",,neutral,1,2,neutral|neutral|neutral,33,"[1, 3, 5]",81.31128692626953
"Premise   : A man in a suit cheering in a library in front of children.
Hypothesis: A lawyer is encouraging some children at a contest.","...This change directly opposes the idea of encouragement, creating a clear contradiction with the hypothesis that a lawyer, known for their role in legal systems and advocacy for their clients, especially in encouraging and supporting them, could be involved in an act of scaring, which is antithetical to encouragement.
Hypothesis: A lawyer is encouraging some children at a contest.",,entailment,1,1,entailment|contradiction,32,[],97.4462890625
"Premise   : A female runner dressed in blue athletic wear is running in a competition, while spectators line the street.
Hypothesis: There are children in the streets.","Premise   : A female runner dressed in blue athletic wear is NOT running in a competition, instead she's leisurely walking through a deserted park.
Hypothesis: There are children in the streets.",,neutral,2,0,neutral,35,"[1, 2, 3, 4, 5]",169.7543182373047
"Premise   : a green and white trolley car with an advertisement of coffee on the side and front of it in a city.
Hypothesis: A taxi cab with two women in the backseat talking on their cellphones.","Explanation:
Hypothesis: A taxi cab with two women in the backseat talking on their cellphones.",,contradiction,2,1,contradiction|neutral,47,[],104.48729705810547
"Premise   : Six women wait to use a port-o-john in a field.
Hypothesis: Friends are meeting for coffee.","Premise: Six women wait to use a port-o-john in a field.
Hypothesis: Friends are meeting for coffee.",,contradiction,2,4,contradiction|contradiction|contradiction|contradiction|contradiction,28,"[2, 3]",223.22532653808594
"Premise   : While one man, in the white cap, is golfing, three other men are in the middle of a conversation.
Hypothesis: Four guys go bowling at the lanes.","Premise   : While one man, in the white cap, is golfing, three other men are in the middle of a conversation.
Hypothesis: Four guys go bowling at the lanes.",,contradiction,2,1,contradiction|contradiction,40,"[1, 2, 3, 4]",158.23890686035156
"Premise   : Two men stand on stairs with an assortment of chairs and a woven basket in the foreground.
Hypothesis: The basket is woven.","Premise   : Two men stand on stairs with an assortment of chairs and a plastic bag in the foreground.
Hypothesis: The basket is woven.",,neutral,0,0,contradiction,31,[],235.47024536132812
"Premise   : A man drops something, reaching for it while a woman in a beige blazer discusses an important topic.
Hypothesis: A man brushes his teeth in front of a mirror.","Premise   : A man drops a random object, which he then attempts to pick up, while a woman is engaged in a conversation about a general topic.
Hypothesis: A man brushes his teeth in front of a mirror.",,contradiction,2,1,contradiction|contradiction,40,"[2, 3, 4, 5]",53.89850616455078
"Premise   : A woman in a spaghetti strap tank wearing a flower in her hair is staring towards the right.
Hypothesis: The woman is sleeping on a pillow.","Premise   : A woman in a spaghetti strap tank is posing for a photograph with a flower in her hair, looking off into the distance.
Hypothesis: The woman is sleeping on a pillow.",,contradiction,2,1,contradiction|contradiction,35,"[1, 3, 4, 5]",82.62123107910156
"Premise   : A man holds two children in his arms.
Hypothesis: A man poses for a photograph with his two grandchildren.","A man holds two children in his arms without any indication of their relationship.
Hypothesis: A man poses for a photograph with his two grandchildren.",,contradiction,1,4,contradiction|contradiction|contradiction|contradiction|contradiction,28,[1],69.54949951171875
"Premise   : Three workers, with life vests and hard hats, on a boat hanging from cables over water.
Hypothesis: Three people are on a boat.","Premise   : Three workers, without any safety equipment, are in the water underneath a boat hanging from cables over water.
Hypothesis: Three people are on a boat.",,neutral,0,3,neutral|neutral|neutral|neutral,34,"[1, 2]",172.81854248046875
"Premise   : A older man with gray hair wearing a gray suit next to a green and yellow taxi.
Hypothesis: A older man with gray hair wearing a gray suit.","Premise   : An older man with gray hair wearing a gray suit standing next to a taxi.
Hypothesis: A older man with gray hair wearing a gray suit.",,contradiction,0,1,contradiction|neutral,37,[],58.05672073364258
"Premise   : Two people walk up to a brick building with a colorful mural on its side.
Hypothesis: Two people walking toward a brick building with a colorful mural outside.","Premise   : Two people walk toward a brick building with a colorful mural on its side.
Hypothesis: Two people walking toward a brick building with a colorful mural outside.",,neutral,0,3,neutral|neutral|neutral|neutral,37,"[1, 2]",79.62110900878906
"Premise   : A dog hides in the tall grasses along a rocky shore
Hypothesis: The dog is outdoors.","A dog is sound asleep in a fluffy bed, curled up in front of a crackling fireplace in a warm, well-insulated house.
Hypothesis: The dog is outdoors.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,26,[],87.9815444946289
"Premise   : A young girl wearing yellow shorts and a white tank top using a cane pole to fish at a small pond.
Hypothesis: A girl in shorts is fishing in a pond.","Premise: A young girl wearing yellow shorts and a white tank top is near a small pond with a cane pole in her hand, indicating she might be preparing to fish or has recently finished fishing.
Hypothesis: A girl in shorts is fishing in a pond.",,contradiction,0,1,contradiction|neutral,40,[],66.64435577392578
"Premise   : The collie is standing outdoors on a sandy area.
Hypothesis: The collie is standing in the sand.","Premise   : The collie is standing on a grassy lawn.
Hypothesis: The collie is standing in the sand.",,neutral,0,0,entailment,28,[],128.52354431152344
"Premise   : The red motocross bike and its rider are airborne above the trees.
Hypothesis: A rider is riding his motocross bike.","Premise   : The red motocross bike and its rider are floating in a hot air balloon above the trees.
Hypothesis: A rider is riding his motocross bike.",,neutral,0,1,neutral|contradiction,33,[1],119.1943130493164
"Premise   : Children at daycare playing on rings, and poles, one parent standing and holding her child and one teacher is sitting on the bench watching the others play.
Hypothesis: Children are enjoying their time at the park on a field trip.","Premise   : Children at daycare playing on rings, and poles, one parent standing and holding her child while another teacher is knitting on a bench watching the others play, creating a serene daycare setting far from the bustling chaos of a field trip at the park.
Hypothesis: Children are enjoying their time at the park on a field trip.",,contradiction,-1,0,neutral,51,[],111.09654998779297
"Premise   : Man in blue shirt yells and points off-camera while a man in a blue shirt and baseball cap watches.
Hypothesis: He is yelling at his son.","Premise   : A man yells and points off-camera, with another person nearby.
Hypothesis: He is yelling at his son.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,37,[],221.08181762695312
"Premise   : Two kids running past a dinosaur in the woods.
Hypothesis: Some children in the forest pass by a plastic triceratops.","Premise   : Two kids running past a plastic triceratops in the woods.
Hypothesis: Some children in the forest pass by a plastic triceratops.",,neutral,1,1,neutral|neutral,32,"[2, 3, 4, 5]",97.2157211303711
"Premise   : a brown dog with a yellow toy in his mouth is jumping off the grassy ground
Hypothesis: The black dog has a red toy.","Premise   : A brown dog with a yellow toy is jumping in the air.
Hypothesis: The black dog has a red toy.",,neutral,2,4,neutral|neutral|neutral|neutral|neutral,34,"[2, 4]",140.35081481933594
"Premise   : Two young musicians play from a stage.
Hypothesis: The stage is empty","Premise   : Two young musicians play from a stage decorated with vibrant lights and balloons, engaging the crowd with their energetic performance.
Hypothesis: The stage is empty",,contradiction,2,0,entailment,20,[],161.08628845214844
"Premise   : a skier is throwing up snow as he skis off piste.
Hypothesis: A snowboarder takes a nap on the course.","...Contradiction.
Hypothesis: A snowboarder takes a nap on the course.",,entailment,2,1,entailment|contradiction,34,"[1, 2]",168.59141540527344
"Premise   : In front of a brick house with a straw roof and some figures, three children stand, two of them holding squares of blackboard.
Hypothesis: The children are outdoors","Premise   : In front of a brick house with a straw roof and no figures, three children pretend to stand holding imaginary blackboard squares inside their classroom.
Hypothesis: The children are outdoors",,neutral,0,0,contradiction,39,[],291.6427001953125
"Premise   : Everyone on the street in the city seem to be busy doing their own thing.
Hypothesis: The people are watching what is happening.","Premise: People on the street are engrossed in their individual activities, some focused on their devices and others absorbed in their own tasks, not specifically observing their surroundings.
Hypothesis: The people are watching what is happening.",,contradiction,2,2,contradiction|contradiction|neutral,32,[2],94.51832580566406
"Premise   : A little blond boy is playing doctor with red, blue, and yellow toy gear.
Hypothesis: Boy pretending to be a doctor.","Premise   : A little blond boy is playing with colorful toys in a sandbox, enjoying a free-play time without indicating any specific role-play scenario.
Hypothesis: Boy pretending to be a doctor.",,contradiction,0,3,contradiction|contradiction|contradiction|contradiction,32,"[1, 3]",172.71286010742188
"Premise   : A man is laid back in front of a tv.
Hypothesis: he is watching the news","Premise   : A man is deeply engrossed in a book.
Hypothesis: he is watching the news",,neutral,1,0,contradiction,24,[],187.4019775390625
